Time[s], x[px], y[px], phi[deg], delta_left, delta_right, omega_left, omega_right
363.832, 499, 249, 75.964, 10, 0, 25, 12
363.862, 499, 249, 75.964, 10, 0, 25, 12
363.894, 499, 249, 75.964, 10, 0, 25, 12
363.94, 499, 249, 75.964, 10, 0, 25, 12
363.964, 499, 249, 77.0057, 10, 0, 25, 12
364, 499, 249, 77.0057, 10, 0, 25, 12
364.034, 499, 249, 75.964, 10, 0, 25, 12
364.069, 499, 249, 75.964, 10, 0, 25, 12
364.097, 500, 249, 77.0057, 10, 0, 25, 12
364.137, 500, 249, 77.0057, 10, 0, 25, 12
364.167, 500, 249, 77.0057, 10, 0, 25, 12
364.199, 500, 249, 77.0057, 10, 0, 25, 12
364.236, 499, 249, 75.964, 10, 0, 25, 12
364.269, 500, 249, 77.0057, 10, 0, 25, 12
364.299, 500, 249, 78.0561, 10, 0, 25, 12
364.341, 500, 249, 78.0561, 10, 0, 25, 12
364.37, 500, 249, 78.0561, 10, 0, 25, 12
364.396, 500, 249, 78.0561, 10, 0, 25, 12
364.436, 500, 249, 78.0561, 10, 0, 25, 12
364.467, 500, 250, 78.0561, 10, 0, 25, 12
364.499, 500, 250, 77.0057, 10, 0, 25, 12
364.536, 501, 249, 79.3154, 10, 0, 25, 12
364.565, 501, 249, 79.3154, 10, 0, 25, 12
364.6, 501, 249, 79.3154, 10, 0, 25, 12
364.635, 501, 249, 79.3154, 10, 0, 25, 12
364.666, 501, 249, 79.3154, 10, 0, 25, 12
364.702, 501, 249, 79.3154, 10, 0, 25, 12
364.733, 501, 250, 79.1148, 10, 0, 25, 12
364.763, 501, 250, 79.1148, 10, 0, 25, 12
364.796, 501, 250, 79.1148, 10, 0, 25, 12
364.833, 501, 250, 79.1148, 10, 0, 25, 12
364.863, 501, 250, 79.1148, 10, 0, 25, 12
364.896, 501, 250, 79.1148, 10, 0, 25, 12
364.933, 501, 250, 79.1148, 10, 0, 25, 12
364.97, 502, 250, 80.3628, 10, 0, 25, 12
364.996, 502, 250, 80.3628, 10, 0, 25, 12
365.035, 502, 250, 80.3628, 10, 0, 25, 12
365.068, 502, 250, 80.3628, 10, 0, 25, 12
365.101, 502, 250, 80.181, 10, 0, 25, 12
365.138, 502, 250, 80.3628, 10, 0, 25, 12
365.164, 503, 250, 81.4167, 10, 0, 25, 12
365.202, 503, 250, 81.4167, 10, 0, 25, 12
365.232, 503, 250, 81.4167, 10, 0, 25, 12
365.263, 503, 250, 82.4765, 10, 0, 25, 12
365.296, 503, 250, 82.4765, 10, 0, 25, 12
365.334, 503, 250, 82.4765, 10, 0, 25, 12
365.368, 503, 250, 82.4765, 10, 0, 25, 12
365.399, 503, 250, 82.4765, 10, 0, 25, 12
365.432, 503, 250, 82.4765, 10, 0, 25, 12
365.468, 504, 251, 83.4184, 10, 0, 25, 12
365.499, 504, 251, 83.4184, 10, 0, 25, 12
365.536, 504, 251, 83.4184, 10, 0, 25, 12
365.568, 504, 251, 83.4184, 10, 0, 25, 12
365.595, 504, 251, 83.4184, 10, 0, 25, 12
365.632, 504, 251, 83.5415, 10, 0, 25, 12
365.664, 504, 251, 83.5415, 10, 0, 25, 12
365.701, 504, 251, 83.5415, 10, 0, 25, 12
365.739, 504, 251, 83.5415, 10, 0, 25, 12
365.764, 505, 251, 84.611, 10, 0, 25, 12
365.799, 505, 251, 84.611, 10, 0, 25, 12
365.834, 504, 251, 83.5415, 10, 0, 25, 12
365.862, 504, 251, 83.5415, 10, 0, 25, 12
365.894, 504, 251, 83.5415, 10, 0, 25, 12
365.93, 505, 251, 84.611, 10, 0, 25, 12
365.962, 505, 251, 85.6016, 10, 0, 25, 12
366, 505, 251, 85.6016, 10, 0, 25, 12
366.038, 505, 251, 85.6016, 10, 0, 25, 12
366.066, 505, 251, 85.6843, 10, 0, 25, 12
366.1, 505, 251, 84.611, 10, 0, 25, 12
366.136, 505, 252, 85.6016, 10, 0, 25, 12
366.171, 505, 251, 84.611, 10, 0, 25, 12
366.198, 505, 251, 85.6843, 10, 0, 25, 12
366.234, 505, 251, 85.6843, 10, 0, 25, 12
366.27, 506, 251, 86.7606, 10, 0, 25, 12
366.299, 506, 252, 86.6985, 10, 0, 25, 12
366.338, 505, 252, 85.6016, 10, 0, 25, 12
366.362, 505, 252, 85.6016, 10, 0, 25, 12
366.396, 506, 252, 86.6985, 10, 0, 25, 12
366.431, 506, 252, 86.7606, 10, 0, 25, 12
366.466, 506, 252, 86.7606, 10, 0, 25, 12
366.497, 506, 252, 86.7606, 10, 0, 25, 12
366.533, 506, 252, 86.7606, 10, 0, 25, 12
366.568, 506, 252, 86.7606, 10, 0, 25, 12
366.6, 506, 252, 86.7606, 10, 0, 25, 12
366.636, 507, 252, 87.8393, 10, 0, 25, 12
366.664, 507, 252, 87.8393, 10, 0, 25, 12
366.701, 507, 252, 87.8393, 10, 0, 25, 12
366.736, 507, 252, 87.8393, 10, 0, 25, 12
366.763, 507, 252, 87.8393, 10, 0, 25, 12
366.795, 507, 252, 87.8393, 10, 0, 25, 12
366.834, 507, 252, 87.8393, 10, 0, 25, 12
366.868, 507, 252, 87.8393, 10, 0, 25, 12
366.9, 508, 253, 90.0003, 10, 0, 25, 12
366.94, 507, 252, 88.9194, 10, 0, 25, 12
366.967, 507, 253, 88.8986, 10, 0, 25, 12
367, 508, 252, 90.0003, 10, 0, 25, 12
367.035, 508, 253, 90.0003, 10, 0, 25, 12
367.066, 508, 252, 90.0003, 10, 0, 25, 12
367.096, 508, 253, 90.0003, 10, 0, 25, 12
367.135, 508, 252, 90.0003, 10, 0, 25, 12
367.169, 508, 252, 90.0003, 10, 0, 25, 12
367.203, 508, 253, 90.0003, 10, 0, 25, 12
367.24, 509, 252, 92.1614, 10, 0, 25, 12
367.264, 509, 252, 91.0813, 10, 0, 25, 12
367.299, 508, 253, 90.0003, 10, 0, 25, 12
367.336, 509, 253, 92.1614, 10, 0, 25, 12
367.368, 509, 253, 92.1614, 10, 0, 25, 12
367.397, 509, 253, 91.0813, 10, 0, 25, 12
367.439, 509, 253, 91.0813, 10, 0, 25, 12
367.463, 509, 253, 92.203, 10, 0, 25, 12
367.496, 509, 253, 92.1614, 10, 0, 25, 12
367.534, 509, 253, 92.1614, 10, 0, 25, 12
367.563, 509, 253, 92.1614, 10, 0, 25, 12
367.601, 509, 253, 92.1614, 10, 0, 25, 12
367.635, 509, 253, 92.1614, 10, 0, 25, 12
367.664, 509, 254, 92.203, 10, 0, 25, 12
367.7, 509, 254, 92.203, 10, 0, 25, 12
367.732, 510, 253, 93.2401, 10, 0, 25, 12
367.766, 510, 253, 93.2401, 10, 0, 25, 12
367.801, 510, 253, 93.2401, 10, 0, 25, 12
367.837, 510, 253, 93.2401, 10, 0, 25, 12
367.865, 510, 254, 93.3022, 10, 0, 25, 12
367.899, 510, 253, 94.3164, 10, 0, 25, 12
367.933, 510, 254, 94.3991, 10, 0, 25, 12
367.965, 510, 254, 94.3991, 10, 0, 25, 12
367.997, 511, 254, 95.4927, 10, 0, 25, 12
368.033, 511, 254, 95.4927, 10, 0, 25, 12
368.065, 511, 254, 95.4927, 10, 0, 25, 12
368.096, 511, 254, 95.4927, 10, 0, 25, 12
368.132, 511, 254, 95.4927, 10, 0, 25, 12
368.165, 511, 254, 95.4927, 10, 0, 25, 12
368.2, 511, 254, 95.4927, 10, 0, 25, 12
368.231, 511, 254, 95.4927, 10, 0, 25, 12
368.264, 511, 254, 95.4927, 10, 0, 25, 12
368.296, 511, 254, 95.4927, 10, 0, 25, 12
368.332, 511, 254, 95.4927, 10, 0, 25, 12
368.365, 512, 254, 96.5823, 10, 0, 25, 12
368.398, 511, 254, 95.4927, 10, 0, 25, 12
368.434, 512, 254, 96.5823, 10, 0, 25, 12
368.465, 512, 254, 96.5823, 10, 0, 25, 12
368.498, 512, 254, 97.5242, 10, 0, 25, 12
368.535, 512, 255, 97.8157, 10, 0, 25, 12
368.564, 512, 255, 97.6672, 10, 0, 25, 12
368.597, 512, 255, 97.8157, 10, 0, 25, 12
368.635, 512, 255, 97.8157, 10, 0, 25, 12
368.665, 512, 255, 97.8157, 10, 0, 25, 12
368.696, 512, 255, 96.5823, 10, 0, 25, 12
368.736, 512, 255, 97.8157, 10, 0, 25, 12
368.766, 512, 255, 97.6672, 10, 0, 25, 12
368.799, 513, 255, 98.9153, 10, 0, 25, 12
368.835, 513, 255, 98.7465, 10, 0, 25, 12
368.866, 513, 255, 98.7465, 10, 0, 25, 12
368.898, 513, 255, 98.7465, 10, 0, 25, 12
368.939, 513, 255, 98.7465, 10, 0, 25, 12
368.966, 513, 255, 98.7465, 10, 0, 25, 12
368.995, 513, 255, 100.008, 10, 0, 25, 12
369.031, 513, 255, 99.8197, 10, 0, 25, 12
369.066, 514, 255, 100.886, 10, 0, 25, 12
369.097, 514, 255, 101.094, 10, 0, 25, 12
369.135, 514, 255, 100.886, 10, 0, 25, 12
369.163, 514, 255, 100.886, 10, 0, 25, 12
369.198, 514, 255, 100.886, 10, 0, 25, 12
369.235, 514, 256, 101.094, 10, 0, 25, 12
369.271, 514, 256, 101.094, 10, 0, 25, 12
369.302, 514, 256, 101.094, 10, 0, 25, 12
369.338, 514, 256, 101.094, 10, 0, 25, 12
369.364, 514, 256, 101.094, 10, 0, 25, 12
369.398, 514, 256, 101.094, 10, 0, 25, 12
369.437, 514, 256, 101.094, 10, 0, 25, 12
369.467, 514, 256, 101.094, 10, 0, 25, 12
369.5, 514, 256, 101.094, 10, 0, 25, 12
369.532, 515, 256, 102.172, 10, 0, 25, 12
369.569, 515, 256, 102.172, 10, 0, 25, 12
369.601, 515, 256, 102.172, 10, 0, 25, 12
369.636, 515, 256, 102.172, 10, 0, 25, 12
369.667, 515, 256, 103.241, 10, 0, 25, 12
369.7, 515, 256, 102.172, 10, 0, 25, 12
369.734, 515, 256, 103.241, 10, 0, 25, 12
369.771, 515, 256, 103.241, 10, 0, 25, 12
369.797, 515, 256, 102.172, 10, 0, 25, 12
369.837, 516, 257, 103.496, 10, 0, 25, 12
369.871, 516, 256, 103.241, 10, 0, 25, 12
369.9, 516, 257, 104.575, 10, 0, 25, 12
369.937, 516, 257, 104.575, 10, 0, 25, 12
369.969, 516, 257, 104.575, 10, 0, 25, 12
369.994, 516, 257, 104.575, 10, 0, 25, 12
370.03, 516, 257, 104.575, 10, 0, 25, 12
370.066, 516, 257, 104.575, 10, 0, 25, 12
370.095, 516, 257, 104.575, 10, 0, 25, 12
370.13, 516, 257, 104.575, 10, 0, 25, 12
370.167, 516, 257, 104.575, 10, 0, 25, 12
370.2, 516, 258, 104.859, 10, 0, 25, 12
370.235, 516, 257, 104.575, 10, 0, 25, 12
370.266, 517, 257, 105.643, 10, 0, 25, 12
370.301, 516, 257, 104.575, 10, 0, 25, 12
370.332, 517, 257, 105.643, 10, 0, 25, 12
370.369, 517, 258, 105.946, 10, 0, 25, 12
370.395, 517, 258, 105.946, 10, 0, 25, 12
370.433, 517, 258, 105.946, 10, 0, 25, 12
370.467, 517, 258, 105.946, 10, 0, 25, 12
370.503, 517, 258, 107.021, 10, 0, 25, 12
370.538, 517, 258, 107.021, 10, 0, 25, 12
370.566, 517, 258, 107.021, 10, 0, 25, 12
370.598, 517, 258, 107.021, 10, 0, 25, 12
370.635, 517, 258, 107.021, 10, 0, 25, 12
370.663, 517, 258, 107.021, 10, 0, 25, 12
370.696, 517, 258, 106.7, 10, 0, 25, 12
370.731, 518, 258, 108.084, 10, 0, 25, 12
370.765, 518, 258, 108.084, 10, 0, 25, 12
370.803, 518, 258, 108.084, 10, 0, 25, 12
370.838, 518, 258, 107.745, 10, 0, 25, 12
370.865, 518, 258, 108.084, 10, 0, 25, 12
370.9, 518, 259, 108.084, 10, 0, 25, 12
370.936, 518, 259, 108.084, 10, 0, 25, 12
370.963, 518, 259, 108.435, 10, 0, 25, 12
370.996, 518, 259, 108.435, 10, 0, 25, 12
371.033, 518, 259, 108.435, 10, 0, 25, 12
371.067, 518, 259, 108.435, 10, 0, 25, 12
371.099, 518, 259, 108.435, 10, 0, 25, 12
371.138, 518, 259, 108.435, 10, 0, 25, 12
371.165, 519, 259, 109.134, 10, 0, 25, 12
371.202, 518, 259, 109.503, 10, 0, 25, 12
371.238, 519, 259, 110.556, 10, 0, 25, 12
371.27, 519, 259, 110.556, 10, 0, 25, 12
371.297, 519, 259, 109.134, 10, 0, 25, 12
371.341, 519, 259, 110.556, 10, 0, 25, 12
371.366, 519, 259, 109.134, 10, 0, 25, 12
371.401, 519, 259, 110.556, 10, 0, 25, 12
371.441, 519, 259, 109.134, 10, 0, 25, 12
371.464, 519, 260, 109.503, 10, 0, 25, 12
371.499, 520, 260, 110.556, 10, 0, 25, 12
371.536, 520, 260, 110.556, 10, 0, 25, 12
371.565, 520, 260, 110.556, 10, 0, 25, 12
371.597, 520, 260, 110.556, 10, 0, 25, 12
371.638, 520, 260, 110.556, 10, 0, 25, 12
371.664, 520, 260, 112.012, 10, 0, 25, 12
371.695, 520, 260, 111.596, 10, 0, 25, 12
371.733, 520, 260, 111.596, 10, 0, 25, 12
371.764, 520, 260, 111.596, 10, 0, 25, 12
371.8, 520, 260, 112.012, 10, 0, 25, 12
371.835, 520, 260, 111.596, 10, 0, 25, 12
371.869, 520, 260, 111.596, 10, 0, 25, 12
371.897, 520, 261, 112.012, 10, 0, 25, 12
371.932, 520, 260, 111.596, 10, 0, 25, 12
371.966, 520, 261, 112.012, 10, 0, 25, 12
372.002, 520, 261, 112.012, 10, 0, 25, 12
372.031, 521, 261, 113.052, 10, 0, 25, 12
372.063, 521, 261, 113.052, 10, 0, 25, 12
372.094, 521, 261, 113.052, 10, 0, 25, 12
372.13, 521, 261, 113.052, 10, 0, 25, 12
372.163, 521, 261, 113.052, 10, 0, 25, 12
372.195, 521, 261, 113.052, 10, 0, 25, 12
372.236, 521, 261, 114.076, 10, 0, 25, 12
372.267, 521, 261, 114.076, 10, 0, 25, 12
372.3, 521, 261, 114.076, 10, 0, 25, 12
372.339, 521, 261, 114.076, 10, 0, 25, 12
372.362, 521, 261, 114.076, 10, 0, 25, 12
372.396, 521, 261, 114.076, 10, 0, 25, 12
372.432, 521, 261, 114.076, 10, 0, 25, 12
372.465, 522, 261, 115.084, 10, 0, 25, 12
372.497, 522, 261, 115.084, 10, 0, 25, 12
372.533, 522, 262, 115.56, 10, 0, 25, 12
372.567, 522, 262, 115.56, 10, 0, 25, 12
372.601, 522, 262, 115.56, 10, 0, 25, 12
372.636, 522, 262, 115.56, 10, 0, 25, 12
372.663, 522, 262, 115.56, 10, 0, 25, 12
372.694, 522, 262, 117.073, 10, 0, 25, 12
372.734, 522, 262, 115.56, 10, 0, 25, 12
372.772, 522, 262, 115.56, 10, 0, 25, 12
372.8, 522, 262, 117.073, 10, 0, 25, 12
372.832, 522, 262, 115.56, 10, 0, 25, 12
372.868, 522, 262, 117.073, 10, 0, 25, 12
372.896, 523, 262, 118.073, 10, 0, 25, 12
372.931, 522, 262, 117.073, 10, 0, 25, 12
372.964, 522, 262, 117.073, 10, 0, 25, 12
373.001, 523, 263, 118.611, 10, 0, 25, 12
373.031, 523, 263, 118.611, 10, 0, 25, 12
373.071, 523, 263, 118.611, 10, 0, 25, 12
373.101, 523, 263, 118.611, 10, 0, 25, 12
373.134, 523, 263, 118.611, 10, 0, 25, 12
373.166, 523, 263, 118.611, 10, 0, 25, 12
373.202, 523, 263, 118.073, 10, 0, 25, 12
373.237, 523, 263, 118.073, 10, 0, 25, 12
373.266, 523, 263, 118.073, 10, 0, 25, 12
373.299, 523, 263, 118.073, 10, 0, 25, 12
373.331, 523, 263, 118.073, 10, 0, 25, 12
373.363, 523, 263, 118.073, 10, 0, 25, 12
373.395, 523, 263, 118.073, 10, 0, 25, 12
373.432, 523, 263, 118.073, 10, 0, 25, 12
373.467, 524, 264, 119.605, 10, 0, 25, 12
373.501, 524, 263, 119.055, 10, 0, 25, 12
373.537, 524, 263, 120.58, 10, 0, 25, 12
373.566, 524, 263, 119.605, 10, 0, 25, 12
373.598, 524, 264, 119.605, 10, 0, 25, 12
373.635, 524, 264, 119.605, 10, 0, 25, 12
373.662, 524, 264, 119.605, 10, 0, 25, 12
373.696, 524, 264, 119.605, 10, 0, 25, 12
373.732, 524, 264, 119.605, 10, 0, 25, 12
373.767, 524, 264, 121.16, 10, 0, 25, 12
373.801, 524, 264, 121.16, 10, 0, 25, 12
373.834, 524, 264, 119.605, 10, 0, 25, 12
373.866, 524, 264, 119.605, 10, 0, 25, 12
373.897, 524, 264, 119.605, 10, 0, 25, 12
373.936, 524, 264, 119.605, 10, 0, 25, 12
373.969, 524, 264, 119.605, 10, 0, 25, 12
373.997, 525, 264, 121.535, 10, 0, 25, 12
374.032, 525, 264, 121.535, 10, 0, 25, 12
374.063, 525, 264, 120.58, 10, 0, 25, 12
374.095, 525, 264, 120.58, 10, 0, 25, 12
374.131, 525, 264, 120.58, 10, 0, 25, 12
374.162, 525, 265, 123.691, 10, 0, 25, 12
374.195, 525, 265, 122.125, 10, 0, 25, 12
374.23, 525, 265, 122.125, 10, 0, 25, 12
374.263, 525, 265, 122.125, 10, 0, 25, 12
374.295, 525, 265, 122.125, 10, 0, 25, 12
374.336, 525, 265, 122.125, 10, 0, 25, 12
374.367, 525, 265, 122.736, 10, 0, 25, 12
374.397, 525, 265, 122.125, 10, 0, 25, 12
374.439, 525, 265, 123.691, 10, 0, 25, 12
374.463, 525, 265, 123.691, 10, 0, 25, 12
374.494, 525, 265, 123.691, 10, 0, 25, 12
374.539, 525, 265, 122.125, 10, 0, 25, 12
374.568, 525, 265, 123.691, 10, 0, 25, 12
374.598, 525, 265, 123.691, 10, 0, 25, 12
374.641, 525, 265, 123.691, 10, 0, 25, 12
374.667, 525, 265, 123.691, 10, 0, 25, 12
374.697, 526, 266, 123.691, 10, 0, 25, 12
374.737, 526, 266, 125.273, 10, 0, 25, 12
374.763, 526, 266, 125.273, 10, 0, 25, 12
374.795, 526, 266, 125.273, 10, 0, 25, 12
374.832, 526, 266, 125.273, 10, 0, 25, 12
374.866, 526, 266, 125.273, 10, 0, 25, 12
374.898, 526, 266, 123.691, 10, 0, 25, 12
374.932, 526, 266, 125.273, 10, 0, 25, 12
374.967, 526, 266, 123.071, 10, 0, 25, 12
374.997, 526, 266, 124.625, 10, 0, 25, 12
375.038, 526, 266, 123.071, 10, 0, 25, 12
375.064, 526, 266, 123.691, 10, 0, 25, 12
375.1, 526, 266, 123.071, 10, 0, 25, 12
375.135, 526, 266, 123.691, 10, 0, 25, 12
375.169, 526, 266, 123.691, 10, 0, 25, 12
375.197, 526, 266, 124.625, 10, 0, 25, 12
375.234, 526, 266, 124.625, 10, 0, 25, 12
375.27, 526, 266, 125.273, 10, 0, 25, 12
375.294, 526, 266, 126.194, 10, 0, 25, 12
375.339, 526, 266, 124.625, 10, 0, 25, 12
375.364, 527, 267, 126.194, 10, 0, 25, 12
375.402, 527, 267, 126.194, 10, 0, 25, 12
375.435, 527, 267, 126.194, 10, 0, 25, 12
375.469, 527, 267, 126.87, 10, 0, 25, 12
375.499, 527, 267, 126.87, 10, 0, 25, 12
375.532, 527, 267, 126.194, 10, 0, 25, 12
375.563, 527, 267, 126.194, 10, 0, 25, 12
375.599, 527, 267, 126.194, 10, 0, 25, 12
375.632, 527, 267, 126.87, 10, 0, 25, 12
375.666, 527, 267, 127.776, 10, 0, 25, 12
375.698, 527, 267, 127.776, 10, 0, 25, 12
375.735, 527, 267, 127.776, 10, 0, 25, 12
375.77, 527, 267, 127.776, 10, 0, 25, 12
375.798, 527, 267, 127.776, 10, 0, 25, 12
375.832, 527, 267, 127.776, 10, 0, 25, 12
375.867, 527, 267, 127.776, 10, 0, 25, 12
375.895, 527, 267, 127.776, 10, 0, 25, 12
375.932, 527, 267, 127.776, 10, 0, 25, 12
375.964, 527, 267, 127.776, 10, 0, 25, 12
376.001, 528, 268, 128.66, 10, 0, 25, 12
376.035, 528, 268, 129.37, 10, 0, 25, 12
376.069, 527, 267, 127.776, 10, 0, 25, 12
376.096, 528, 268, 129.37, 10, 0, 25, 12
376.132, 528, 268, 129.37, 10, 0, 25, 12
376.167, 528, 268, 129.37, 10, 0, 25, 12
376.204, 528, 268, 127.776, 10, 0, 25, 12
376.233, 528, 268, 129.37, 10, 0, 25, 12
376.265, 528, 268, 129.37, 10, 0, 25, 12
376.297, 528, 268, 127.776, 10, 0, 25, 12
376.333, 528, 268, 126.431, 10, 0, 25, 12
376.365, 528, 268, 129.37, 10, 0, 25, 12
376.397, 528, 268, 127.304, 10, 0, 25, 12
376.434, 528, 268, 129.37, 10, 0, 25, 12
376.469, 528, 268, 129.37, 10, 0, 25, 12
376.498, 528, 268, 127.304, 10, 0, 25, 12
376.531, 528, 268, 128.66, 10, 0, 25, 12
376.563, 528, 268, 126.431, 10, 0, 25, 12
376.596, 528, 268, 127.304, 10, 0, 25, 12
376.632, 528, 268, 128.66, 10, 0, 25, 12
376.666, 528, 268, 128.66, 10, 0, 25, 12
376.701, 528, 268, 129.37, 10, 0, 25, 12
376.733, 529, 269, 130.237, 10, 0, 25, 12
376.768, 529, 269, 130.237, 10, 0, 25, 12
376.798, 529, 269, 130.237, 10, 0, 25, 12
376.835, 529, 269, 130.972, 10, 0, 25, 12
376.865, 529, 269, 130.237, 10, 0, 25, 12
376.901, 529, 269, 128.83, 10, 0, 25, 12
376.931, 529, 269, 131.821, 10, 0, 25, 12
376.963, 529, 269, 131.821, 10, 0, 25, 12
376.996, 529, 269, 131.821, 10, 0, 25, 12
377.033, 529, 269, 130.972, 10, 0, 25, 12
377.067, 529, 269, 130.972, 10, 0, 25, 12
377.102, 529, 269, 131.821, 10, 0, 25, 12
377.137, 529, 269, 130.972, 10, 0, 25, 12
377.172, 529, 269, 131.821, 10, 0, 25, 12
377.199, 529, 269, 131.821, 10, 0, 25, 12
377.235, 529, 269, 131.821, 10, 0, 25, 12
377.267, 529, 269, 131.821, 10, 0, 25, 12
377.298, 529, 269, 130.972, 10, 0, 25, 12
377.333, 529, 269, 130.237, 10, 0, 25, 12
377.367, 529, 269, 131.821, 10, 0, 25, 12
377.4, 529, 269, 131.821, 10, 0, 25, 12
377.437, 529, 270, 132.581, 10, 0, 25, 12
377.466, 529, 270, 132.581, 10, 0, 25, 12
377.502, 529, 270, 132.581, 10, 0, 25, 12
377.531, 529, 270, 132.581, 10, 0, 25, 12
377.563, 529, 270, 130.972, 10, 0, 25, 12
377.595, 529, 270, 132.581, 10, 0, 25, 12
377.633, 529, 270, 132.581, 10, 0, 25, 12
377.67, 530, 270, 133.409, 10, 0, 25, 12
377.698, 530, 270, 133.409, 10, 0, 25, 12
377.737, 530, 270, 133.409, 10, 0, 25, 12
377.767, 530, 270, 132.647, 10, 0, 25, 12
377.801, 530, 270, 133.409, 10, 0, 25, 12
377.831, 530, 270, 132.647, 10, 0, 25, 12
377.864, 530, 270, 132.647, 10, 0, 25, 12
377.895, 530, 270, 133.409, 10, 0, 25, 12
377.933, 530, 270, 132.581, 10, 0, 25, 12
377.967, 530, 270, 131.821, 10, 0, 25, 12
378.002, 530, 270, 133.409, 10, 0, 25, 12
378.038, 530, 270, 133.409, 10, 0, 25, 12
378.066, 530, 270, 133.409, 10, 0, 25, 12
378.1, 530, 271, 133.364, 10, 0, 25, 12
378.133, 530, 270, 131.906, 10, 0, 25, 12
378.171, 530, 271, 134.194, 10, 0, 25, 12
378.202, 530, 271, 132.581, 10, 0, 25, 12
378.237, 530, 271, 131.082, 10, 0, 25, 12
378.27, 530, 271, 132.581, 10, 0, 25, 12
378.297, 530, 271, 133.409, 10, 0, 25, 12
378.333, 530, 271, 134.194, 10, 0, 25, 12
378.365, 530, 271, 132.581, 10, 0, 25, 12
378.399, 530, 271, 132.581, 10, 0, 25, 12
378.433, 530, 271, 131.082, 10, 0, 25, 12
378.465, 531, 271, 131.906, 10, 0, 25, 12
378.497, 530, 271, 133.409, 10, 0, 25, 12
378.532, 531, 271, 134.216, 10, 0, 25, 12
378.569, 531, 271, 131.906, 10, 0, 25, 12
378.605, 531, 271, 134.216, 10, 0, 25, 12
378.631, 531, 271, 131.906, 10, 0, 25, 12
378.663, 531, 271, 131.906, 10, 0, 25, 12
378.696, 531, 271, 131.906, 10, 0, 25, 12
378.733, 531, 271, 134.216, 10, 0, 25, 12
378.766, 531, 271, 132.71, 10, 0, 25, 12
378.798, 531, 271, 131.906, 10, 0, 25, 12
378.833, 531, 272, 132.647, 10, 0, 25, 12
378.866, 531, 272, 135.001, 10, 0, 25, 12
378.895, 531, 272, 133.452, 10, 0, 25, 12
378.938, 531, 272, 133.452, 10, 0, 25, 12
378.963, 531, 272, 133.452, 10, 0, 25, 12
378.995, 531, 272, 133.452, 10, 0, 25, 12
379.032, 531, 272, 133.452, 10, 0, 25, 12
379.064, 531, 272, 133.452, 10, 0, 25, 12
379.097, 531, 272, 133.452, 10, 0, 25, 12
379.134, 531, 272, 133.452, 10, 0, 25, 12
379.166, 531, 272, 133.452, 10, 0, 25, 12
379.201, 531, 272, 133.452, 10, 0, 25, 12
379.238, 531, 272, 133.452, 10, 0, 25, 12
379.265, 532, 272, 134.237, 10, 0, 25, 12
379.299, 532, 272, 135.785, 10, 0, 25, 12
379.334, 531, 272, 133.452, 10, 0, 25, 12
379.37, 532, 273, 136.592, 10, 0, 25, 12
379.397, 531, 272, 133.452, 10, 0, 25, 12
379.432, 531, 272, 133.452, 10, 0, 25, 12
379.464, 531, 272, 133.452, 10, 0, 25, 12
379.498, 532, 273, 135.001, 10, 0, 25, 12
379.537, 532, 273, 135.001, 10, 0, 25, 12
379.565, 532, 273, 135.001, 10, 0, 25, 12
379.599, 532, 273, 136.592, 10, 0, 25, 12
379.634, 532, 273, 136.592, 10, 0, 25, 12
379.663, 532, 273, 135.001, 10, 0, 25, 12
379.695, 532, 273, 135.001, 10, 0, 25, 12
379.733, 532, 273, 137.42, 10, 0, 25, 12
379.77, 532, 273, 137.354, 10, 0, 25, 12
379.799, 532, 273, 136.592, 10, 0, 25, 12
379.834, 532, 273, 136.592, 10, 0, 25, 12
379.865, 532, 273, 135.764, 10, 0, 25, 12
379.901, 532, 273, 137.354, 10, 0, 25, 12
379.935, 532, 273, 135.785, 10, 0, 25, 12
379.968, 532, 273, 136.592, 10, 0, 25, 12
379.997, 532, 273, 135.785, 10, 0, 25, 12
380.031, 532, 273, 137.354, 10, 0, 25, 12
380.066, 532, 273, 135.001, 10, 0, 25, 12
380.1, 532, 274, 138.18, 10, 0, 25, 12
380.131, 532, 274, 138.18, 10, 0, 25, 12
380.163, 532, 274, 137.354, 10, 0, 25, 12
380.197, 532, 274, 136.549, 10, 0, 25, 12
380.232, 532, 274, 138.18, 10, 0, 25, 12
380.271, 532, 274, 139.029, 10, 0, 25, 12
380.297, 533, 274, 139.764, 10, 0, 25, 12
380.337, 532, 274, 137.354, 10, 0, 25, 12
380.368, 533, 274, 138.919, 10, 0, 25, 12
380.398, 533, 274, 137.291, 10, 0, 25, 12
380.431, 533, 274, 137.291, 10, 0, 25, 12
380.465, 533, 274, 139.764, 10, 0, 25, 12
380.497, 533, 274, 138.919, 10, 0, 25, 12
380.531, 533, 274, 139.764, 10, 0, 25, 12
380.565, 533, 274, 139.764, 10, 0, 25, 12
380.596, 533, 274, 140.478, 10, 0, 25, 12
380.638, 533, 274, 140.478, 10, 0, 25, 12
380.668, 533, 275, 141.341, 10, 0, 25, 12
380.698, 533, 275, 140.631, 10, 0, 25, 12
380.734, 533, 275, 141.341, 10, 0, 25, 12
380.765, 533, 275, 138.919, 10, 0, 25, 12
380.798, 533, 275, 141.341, 10, 0, 25, 12
380.836, 533, 275, 138.919, 10, 0, 25, 12
380.863, 533, 275, 138.919, 10, 0, 25, 12
