Time[s], x[px], y[px], phi[deg], delta_left, delta_right, omega_left, omega_right, rule_number, desired_course, course_error
214.308, 376, 135, -6.7308, 12, 0, 25, 12, 2, 57.1152, -63.846, 
214.345, 376, 134, -6.7308, 12, 0, 25, 12, 2, 57.1152, -63.846, 
214.376, 377, 134, -6.7308, 12, 0, 25, 12, 2, 57.1152, -63.846, 
214.41, 377, 134, -6.7308, 12, 0, 25, 12, 2, 57.1152, -63.846, 
214.448, 376, 134, -6.73976, 12, 0, 25, 12, 2, 57.4649, -64.2047, 
214.483, 377, 134, -6.73976, 12, 0, 25, 12, 2, 57.4649, -64.2047, 
214.508, 377, 134, -6.73976, 12, 0, 25, 12, 2, 57.4649, -64.2047, 
214.545, 377, 134, -6.73976, 12, 0, 25, 12, 2, 57.4649, -64.2047, 
214.577, 376, 134, -4.58632, 12, 0, 25, 12, 2, 57.4649, -62.0512, 
214.61, 377, 134, -4.58632, 12, 0, 25, 12, 2, 57.4649, -62.0512, 
214.648, 377, 134, -4.58632, 12, 0, 25, 12, 2, 57.4649, -62.0512, 
214.679, 378, 134, -4.58632, 12, 0, 25, 12, 2, 57.4649, -62.0512, 
214.71, 377, 133, -4.58632, 12, 0, 25, 12, 2, 57.4649, -62.0512, 
214.748, 376, 133, -3.54778, 12, 0, 25, 12, 2, 57.6875, -61.2353, 
214.783, 378, 134, -3.54778, 12, 0, 25, 12, 2, 57.6875, -61.2353, 
214.808, 378, 134, -3.54778, 12, 0, 25, 12, 2, 57.6875, -61.2353, 
214.844, 378, 134, -3.54778, 12, 0, 25, 12, 2, 57.6875, -61.2353, 
214.878, 378, 134, -3.54778, 12, 0, 25, 12, 2, 57.6875, -61.2353, 
214.91, 377, 133, -4.66596, 12, 0, 25, 12, 2, 58.0387, -62.7046, 
214.951, 378, 133, -4.66596, 12, 0, 25, 12, 2, 58.0387, -62.7046, 
214.981, 378, 134, -4.66596, 12, 0, 25, 12, 2, 58.0387, -62.7046, 
215.011, 378, 133, -4.66596, 12, 0, 25, 12, 2, 58.0387, -62.7046, 
215.049, 379, 133, -4.66596, 12, 0, 25, 12, 2, 58.0387, -62.7046, 
215.083, 378, 133, -4.55586, 12, 0, 25, 12, 2, 58.3925, -62.9484, 
215.108, 379, 133, -4.55586, 12, 0, 25, 12, 2, 58.3925, -62.9484, 
215.145, 379, 133, -4.55586, 12, 0, 25, 12, 2, 58.3925, -62.9484, 
215.178, 379, 133, -4.55586, 12, 0, 25, 12, 2, 58.3925, -62.9484, 
215.208, 378, 133, -3.43475, 12, 0, 25, 12, 2, 58.3925, -61.8273, 
215.244, 379, 133, -3.43475, 12, 0, 25, 12, 2, 58.3925, -61.8273, 
215.278, 379, 133, -3.43475, 12, 0, 25, 12, 2, 58.3925, -61.8273, 
215.842, 379, 133, -3.43475, 12, 0, 25, 12, 2, 58.3925, -61.8273, 
216.01, 379, 133, -3.43475, 12, 0, 25, 12, 2, 58.3925, -61.8273, 
216.044, 378, 133, -3.43364, 12, 0, 25, 12, 2, 58.3925, -61.8261, 
216.077, 379, 133, -3.43364, 12, 0, 25, 12, 2, 58.3925, -61.8261, 
216.107, 378, 133, -3.43363, 12, 0, 25, 12, 2, 58.3925, -61.8261, 
216.139, 380, 132, -3.43363, 12, 0, 25, 12, 2, 58.3925, -61.8261, 
216.17, 379, 132, -1.35434, 12, 0, 25, 12, 2, 58.9649, -60.3192, 
216.201, 381, 132, -1.35434, 12, 0, 25, 12, 2, 58.9649, -60.3192, 
216.235, 381, 132, -1.35434, 12, 0, 25, 12, 2, 58.9649, -60.3192, 
216.266, 381, 132, -1.35434, 12, 0, 25, 12, 2, 58.9649, -60.3192, 
216.297, 381, 132, -1.35434, 12, 0, 25, 12, 2, 58.9649, -60.3192, 
216.331, 380, 132, -1.14785, 12, 0, 25, 12, 2, 59.3227, -60.4706, 
216.366, 381, 132, -1.14785, 12, 0, 25, 12, 2, 59.3227, -60.4706, 
216.395, 381, 132, -1.14785, 12, 0, 25, 12, 2, 59.3227, -60.4706, 
216.426, 381, 132, -1.14785, 12, 0, 25, 12, 2, 59.3227, -60.4706, 
216.458, 380, 132, -1.14576, 12, 0, 25, 12, 2, 59.3227, -60.4685, 
216.489, 382, 132, -1.14576, 12, 0, 25, 12, 2, 59.3227, -60.4685, 
216.524, 382, 132, -1.14576, 12, 0, 25, 12, 2, 59.3227, -60.4685, 
216.56, 383, 132, -1.14576, 12, 0, 25, 12, 2, 59.3227, -60.4685, 
216.59, 383, 132, -1.14576, 12, 0, 25, 12, 2, 59.3227, -60.4685, 
216.62, 382, 132, -0.11668, 12, 0, 25, 12, 2, 60.0464, -60.1631, 
216.655, 383, 132, -0.11668, 12, 0, 25, 12, 2, 60.0464, -60.1631, 
216.682, 383, 132, -0.11668, 12, 0, 25, 12, 2, 60.0464, -60.1631, 
216.716, 383, 132, -0.11668, 12, 0, 25, 12, 2, 60.0464, -60.1631, 
216.746, 383, 132, -0.11668, 12, 0, 25, 12, 2, 60.0464, -60.1631, 
216.778, 382, 132, -0.0011668, 12, 0, 25, 12, 2, 60.0464, -60.0476, 
216.812, 383, 132, -0.0011668, 12, 0, 25, 12, 2, 60.0464, -60.0476, 
216.848, 383, 132, -0.0011668, 12, 0, 25, 12, 2, 60.0464, -60.0476, 
216.875, 384, 132, -0.0011668, 12, 0, 25, 12, 2, 60.0464, -60.0476, 
216.908, 383, 132, -0.0011668, 12, 0, 25, 12, 2, 60.0464, -60.0476, 
216.944, 382, 132, -1.1668e-05, 12, 0, 25, 12, 2, 60.0464, -60.0464, 
216.977, 384, 132, -1.1668e-05, 12, 0, 25, 12, 2, 60.0464, -60.0464, 
217.002, 384, 132, -1.1668e-05, 12, 0, 25, 12, 2, 60.0464, -60.0464, 
217.039, 383, 131, -1.1668e-05, 12, 0, 25, 12, 2, 60.0464, -60.0464, 
217.068, 383, 131, 1.05223, 12, 0, 25, 12, 2, 60.6194, -59.5672, 
217.098, 383, 131, 1.05223, 12, 0, 25, 12, 2, 60.6194, -59.5672, 
217.132, 383, 131, 1.05223, 12, 0, 25, 12, 2, 60.6194, -59.5672, 
217.162, 383, 131, 1.05223, 12, 0, 25, 12, 2, 60.6194, -59.5672, 
217.198, 383, 131, 1.05223, 12, 0, 25, 12, 2, 60.6194, -59.5672, 
217.232, 383, 131, 1.14483, 12, 0, 25, 12, 2, 60.6194, -59.4746, 
217.261, 384, 131, 1.14483, 12, 0, 25, 12, 2, 60.6194, -59.4746, 
217.294, 383, 131, 1.16671, 12, 0, 25, 12, 2, 60.6194, -59.4527, 
217.325, 384, 131, 1.16671, 12, 0, 25, 12, 2, 60.6194, -59.4527, 
217.355, 383, 131, 1.1689, 12, 0, 25, 12, 2, 60.6194, -59.4505, 
217.39, 384, 131, 1.1689, 12, 0, 25, 12, 2, 60.6194, -59.4505, 
217.418, 384, 130, 1.1689, 12, 0, 25, 12, 2, 60.6194, -59.4505, 
217.451, 384, 130, 1.1689, 12, 0, 25, 12, 2, 60.6194, -59.4505, 
217.486, 384, 130, 1.1689, 12, 0, 25, 12, 2, 60.6194, -59.4505, 
217.516, 383, 130, 2.22049, 12, 0, 25, 12, 2, 60.8239, -58.6034, 
217.546, 384, 130, 2.22049, 12, 0, 25, 12, 2, 60.8239, -58.6034, 
217.58, 384, 130, 2.22049, 12, 0, 25, 12, 2, 60.8239, -58.6034, 
217.617, 384, 131, 2.22049, 12, 0, 25, 12, 2, 60.8239, -58.6034, 
217.643, 383, 130, 3.31926, 12, 0, 25, 12, 2, 60.8239, -57.5047, 
217.678, 385, 130, 3.31926, 12, 0, 25, 12, 2, 60.8239, -57.5047, 
217.713, 385, 130, 3.31926, 12, 0, 25, 12, 2, 60.8239, -57.5047, 
217.738, 385, 130, 3.31926, 12, 0, 25, 12, 2, 60.8239, -57.5047, 
217.77, 385, 131, 3.31926, 12, 0, 25, 12, 2, 60.8239, -57.5047, 
217.804, 384, 130, 3.39253, 12, 0, 25, 12, 2, 61.1892, -57.7967, 
217.838, 385, 131, 3.39253, 12, 0, 25, 12, 2, 61.1892, -57.7967, 
217.869, 385, 130, 3.39253, 12, 0, 25, 12, 2, 61.1892, -57.7967, 
217.904, 385, 130, 3.39253, 12, 0, 25, 12, 2, 61.1892, -57.7967, 
217.93, 385, 130, 3.39253, 12, 0, 25, 12, 2, 61.1892, -57.7967, 
217.962, 384, 130, 3.43951, 12, 0, 25, 12, 2, 61.1892, -57.7497, 
217.995, 386, 130, 3.43951, 12, 0, 25, 12, 2, 61.1892, -57.7497, 
218.028, 386, 130, 3.43951, 12, 0, 25, 12, 2, 61.1892, -57.7497, 
218.058, 386, 130, 3.43951, 12, 0, 25, 12, 2, 61.1892, -57.7497, 
218.091, 386, 130, 3.43951, 12, 0, 25, 12, 2, 61.1892, -57.7497, 
218.123, 385, 130, 4.65458, 12, 0, 25, 12, 2, 61.5571, -56.9025, 
218.158, 386, 130, 4.65458, 12, 0, 25, 12, 2, 61.5571, -56.9025, 
218.191, 386, 129, 4.65458, 12, 0, 25, 12, 2, 61.5571, -56.9025, 
218.219, 386, 130, 4.65458, 12, 0, 25, 12, 2, 61.5571, -56.9025, 
218.254, 385, 129, 5.80432, 12, 0, 25, 12, 2, 61.7557, -55.9514, 
218.288, 386, 130, 5.80432, 12, 0, 25, 12, 2, 61.7557, -55.9514, 
218.316, 386, 130, 5.80432, 12, 0, 25, 12, 2, 61.7557, -55.9514, 
218.347, 386, 130, 5.80432, 12, 0, 25, 12, 2, 61.7557, -55.9514, 
218.379, 387, 130, 5.80432, 12, 0, 25, 12, 2, 61.7557, -55.9514, 
218.41, 386, 129, 5.82612, 12, 0, 25, 12, 2, 62.1245, -56.2984, 
218.444, 387, 130, 5.82612, 12, 0, 25, 12, 2, 62.1245, -56.2984, 
218.481, 386, 129, 5.82632, 12, 0, 25, 12, 2, 62.1245, -56.2982, 
218.508, 387, 130, 5.82632, 12, 0, 25, 12, 2, 62.1245, -56.2982, 
218.547, 386, 129, 5.82634, 12, 0, 25, 12, 2, 62.1245, -56.2981, 
218.577, 387, 129, 5.82634, 12, 0, 25, 12, 2, 62.1245, -56.2981, 
218.613, 387, 129, 5.82634, 12, 0, 25, 12, 2, 62.1245, -56.2981, 
218.643, 387, 129, 5.82634, 12, 0, 25, 12, 2, 62.1245, -56.2981, 
218.674, 387, 129, 5.82634, 12, 0, 25, 12, 2, 62.1245, -56.2981, 
218.707, 386, 129, 8.10706, 12, 0, 25, 12, 2, 62.1245, -54.0174, 
218.746, 388, 129, 8.10706, 12, 0, 25, 12, 2, 62.1245, -54.0174, 
218.78, 388, 129, 8.10706, 12, 0, 25, 12, 2, 62.1245, -54.0174, 
218.811, 388, 129, 8.10706, 12, 0, 25, 12, 2, 62.1245, -54.0174, 
218.844, 387, 129, 6.99403, 12, 0, 25, 12, 2, 62.4958, -55.5017, 
218.877, 388, 129, 6.99403, 12, 0, 25, 12, 2, 62.4958, -55.5017, 
218.906, 388, 129, 6.99403, 12, 0, 25, 12, 2, 62.4958, -55.5017, 
218.943, 388, 129, 6.99403, 12, 0, 25, 12, 2, 62.4958, -55.5017, 
218.977, 388, 129, 6.99403, 12, 0, 25, 12, 2, 62.4958, -55.5017, 
219.008, 387, 129, 9.24982, 12, 0, 25, 12, 2, 62.4958, -53.2459, 
219.045, 388, 129, 9.24982, 12, 0, 25, 12, 2, 62.4958, -53.2459, 
219.075, 388, 129, 9.24982, 12, 0, 25, 12, 2, 62.4958, -53.2459, 
219.106, 388, 129, 9.24982, 12, 0, 25, 12, 2, 62.4958, -53.2459, 
219.142, 387, 129, 9.27258, 12, 0, 25, 12, 2, 62.4958, -53.2232, 
219.179, 389, 129, 9.27258, 12, 0, 25, 12, 2, 62.4958, -53.2232, 
219.212, 389, 128, 9.27258, 12, 0, 25, 12, 2, 62.4958, -53.2232, 
219.243, 389, 128, 9.27258, 12, 0, 25, 12, 2, 62.4958, -53.2232, 
219.274, 389, 128, 9.27258, 12, 0, 25, 12, 2, 62.4958, -53.2232, 
219.308, 388, 128, 10.3113, 12, 0, 25, 12, 2, 63.0605, -52.7492, 
219.345, 390, 128, 10.3113, 12, 0, 25, 12, 2, 63.0605, -52.7492, 
219.379, 389, 128, 10.3113, 12, 0, 25, 12, 2, 63.0605, -52.7492, 
219.41, 390, 128, 10.3113, 12, 0, 25, 12, 2, 63.0605, -52.7492, 
219.443, 389, 128, 10.6003, 12, 0, 25, 12, 2, 63.4349, -52.8347, 
219.478, 390, 129, 10.6003, 12, 0, 25, 12, 2, 63.4349, -52.8347, 
219.506, 390, 129, 10.6003, 12, 0, 25, 12, 2, 63.4349, -52.8347, 
219.543, 390, 128, 10.6003, 12, 0, 25, 12, 2, 63.4349, -52.8347, 
219.576, 390, 128, 10.6003, 12, 0, 25, 12, 2, 63.4349, -52.8347, 
219.613, 389, 128, 10.7228, 12, 0, 25, 12, 2, 63.4349, -52.7121, 
219.644, 390, 128, 10.7228, 12, 0, 25, 12, 2, 63.4349, -52.7121, 
219.681, 389, 128, 10.63, 12, 0, 25, 12, 2, 63.4349, -52.805, 
219.707, 390, 128, 10.63, 12, 0, 25, 12, 2, 63.4349, -52.805, 
219.743, 389, 128, 10.6207, 12, 0, 25, 12, 2, 63.4349, -52.8143, 
219.777, 391, 128, 10.6207, 12, 0, 25, 12, 2, 63.4349, -52.8143, 
219.813, 390, 128, 10.6207, 12, 0, 25, 12, 2, 63.4349, -52.8143, 
219.843, 391, 128, 10.6207, 12, 0, 25, 12, 2, 63.4349, -52.8143, 
219.874, 391, 128, 10.6207, 12, 0, 25, 12, 2, 63.4349, -52.8143, 
219.907, 390, 128, 12.782, 12, 0, 25, 12, 2, 63.8119, -51.0299, 
219.944, 391, 128, 12.782, 12, 0, 25, 12, 2, 63.8119, -51.0299, 
219.979, 391, 128, 12.782, 12, 0, 25, 12, 2, 63.8119, -51.0299, 
220.007, 391, 128, 12.782, 12, 0, 25, 12, 2, 63.8119, -51.0299, 
220.045, 390, 128, 12.9073, 12, 0, 25, 12, 2, 63.8119, -50.9046, 
220.074, 392, 128, 12.9073, 12, 0, 25, 12, 2, 63.8119, -50.9046, 
220.107, 392, 128, 12.9073, 12, 0, 25, 12, 2, 63.8119, -50.9046, 
220.145, 392, 127, 12.9073, 12, 0, 25, 12, 2, 63.8119, -50.9046, 
220.174, 392, 127, 12.9073, 12, 0, 25, 12, 2, 63.8119, -50.9046, 
220.209, 391, 127, 14.2051, 12, 0, 25, 12, 2, 64.3741, -50.1691, 
220.245, 392, 127, 14.2051, 12, 0, 25, 12, 2, 64.3741, -50.1691, 
220.28, 392, 127, 14.2051, 12, 0, 25, 12, 2, 64.3741, -50.1691, 
220.304, 392, 127, 14.2051, 12, 0, 25, 12, 2, 64.3741, -50.1691, 
220.346, 392, 127, 14.2051, 12, 0, 25, 12, 2, 64.3741, -50.1691, 
220.374, 391, 127, 14.0637, 12, 0, 25, 12, 2, 64.3741, -50.3104, 
220.406, 392, 127, 14.0637, 12, 0, 25, 12, 2, 64.3741, -50.3104, 
220.444, 393, 127, 14.0637, 12, 0, 25, 12, 2, 64.3741, -50.3104, 
220.474, 393, 127, 14.0637, 12, 0, 25, 12, 2, 64.3741, -50.3104, 
220.509, 393, 127, 14.0637, 12, 0, 25, 12, 2, 64.3741, -50.3104, 
220.544, 392, 127, 15.319, 12, 0, 25, 12, 2, 64.754, -49.435, 
220.58, 393, 127, 15.319, 12, 0, 25, 12, 2, 64.754, -49.435, 
220.606, 393, 127, 15.319, 12, 0, 25, 12, 2, 64.754, -49.435, 
220.647, 393, 127, 15.319, 12, 0, 25, 12, 2, 64.754, -49.435, 
220.672, 392, 127, 15.1846, 12, 0, 25, 12, 2, 64.754, -49.5694, 
220.705, 393, 127, 15.1846, 12, 0, 25, 12, 2, 64.754, -49.5694, 
220.741, 394, 127, 15.1846, 12, 0, 25, 12, 2, 64.754, -49.5694, 
220.773, 394, 126, 15.1846, 12, 0, 25, 12, 2, 64.754, -49.5694, 
220.809, 394, 127, 15.1846, 12, 0, 25, 12, 2, 64.754, -49.5694, 
220.846, 393, 127, 17.4461, 12, 0, 25, 12, 2, 65.1363, -47.6902, 
220.878, 394, 127, 17.4461, 12, 0, 25, 12, 2, 65.1363, -47.6902, 
220.905, 393, 127, 17.675, 12, 0, 25, 12, 2, 65.1363, -47.4613, 
220.944, 394, 127, 17.675, 12, 0, 25, 12, 2, 65.1363, -47.4613, 
220.976, 393, 127, 18.0219, 12, 0, 25, 12, 2, 65.1363, -47.1144, 
221.005, 394, 127, 18.0219, 12, 0, 25, 12, 2, 65.1363, -47.1144, 
221.04, 394, 127, 18.0219, 12, 0, 25, 12, 2, 65.1363, -47.1144, 
221.073, 394, 127, 18.0219, 12, 0, 25, 12, 2, 65.1363, -47.1144, 
221.107, 395, 127, 18.0219, 12, 0, 25, 12, 2, 65.1363, -47.1144, 
221.146, 394, 127, 18.0277, 12, 0, 25, 12, 2, 65.521, -47.4933, 
221.178, 395, 127, 18.0277, 12, 0, 25, 12, 2, 65.521, -47.4933, 
221.207, 395, 127, 18.0277, 12, 0, 25, 12, 2, 65.521, -47.4933, 
221.244, 395, 127, 18.0277, 12, 0, 25, 12, 2, 65.521, -47.4933, 
221.273, 394, 127, 18.0604, 12, 0, 25, 12, 2, 65.521, -47.4605, 
221.305, 394, 126, 18.0604, 12, 0, 25, 12, 2, 65.521, -47.4605, 
221.343, 394, 126, 18.0604, 12, 0, 25, 12, 2, 65.521, -47.4605, 
221.373, 394, 126, 18.0604, 12, 0, 25, 12, 2, 65.521, -47.4605, 
221.408, 395, 126, 18.0604, 12, 0, 25, 12, 2, 65.521, -47.4605, 
221.446, 394, 126, 19.1337, 12, 0, 25, 12, 2, 65.6955, -46.5617, 
221.473, 395, 126, 19.1337, 12, 0, 25, 12, 2, 65.6955, -46.5617, 
221.504, 394, 126, 19.1745, 12, 0, 25, 12, 2, 65.6955, -46.521, 
221.542, 395, 126, 19.1745, 12, 0, 25, 12, 2, 65.6955, -46.521, 
221.576, 394, 126, 19.1786, 12, 0, 25, 12, 2, 65.6955, -46.5169, 
221.611, 395, 126, 19.1786, 12, 0, 25, 12, 2, 65.6955, -46.5169, 
221.644, 395, 126, 19.1786, 12, 0, 25, 12, 2, 65.6955, -46.5169, 
221.68, 395, 126, 19.1786, 12, 0, 25, 12, 2, 65.6955, -46.5169, 
221.706, 395, 125, 19.1786, 12, 0, 25, 12, 2, 65.6955, -46.5169, 
221.744, 394, 125, 20.1722, 12, 0, 25, 12, 2, 65.8676, -45.6954, 
221.778, 396, 125, 20.1722, 12, 0, 25, 12, 2, 65.8676, -45.6954, 
221.814, 396, 125, 20.1722, 12, 0, 25, 12, 2, 65.8676, -45.6954, 
221.842, 396, 125, 20.1722, 12, 0, 25, 12, 2, 65.8676, -45.6954, 
221.873, 395, 125, 20.2824, 12, 0, 25, 12, 2, 66.2505, -45.9681, 
221.905, 396, 126, 20.2824, 12, 0, 25, 12, 2, 66.2505, -45.9681, 
221.942, 396, 126, 20.2824, 12, 0, 25, 12, 2, 66.2505, -45.9681, 
221.974, 396, 126, 20.2824, 12, 0, 25, 12, 2, 66.2505, -45.9681, 
222.009, 396, 126, 20.2824, 12, 0, 25, 12, 2, 66.2505, -45.9681, 
222.044, 395, 125, 21.3985, 12, 0, 25, 12, 2, 66.2505, -44.852, 
222.077, 396, 125, 21.3985, 12, 0, 25, 12, 2, 66.2505, -44.852, 
222.105, 395, 125, 22.3383, 12, 0, 25, 12, 2, 66.2505, -43.9122, 
222.142, 397, 125, 22.3383, 12, 0, 25, 12, 2, 66.2505, -43.9122, 
222.172, 396, 125, 22.8353, 12, 0, 25, 12, 2, 66.6357, -43.8003, 
222.205, 397, 125, 22.8353, 12, 0, 25, 12, 2, 66.6357, -43.8003, 
222.242, 397, 125, 22.8353, 12, 0, 25, 12, 2, 66.6357, -43.8003, 
222.272, 397, 125, 22.8353, 12, 0, 25, 12, 2, 66.6357, -43.8003, 
222.31, 397, 125, 22.8353, 12, 0, 25, 12, 2, 66.6357, -43.8003, 
222.346, 396, 125, 22.89, 12, 0, 25, 12, 2, 66.6357, -43.7457, 
222.376, 398, 125, 22.89, 12, 0, 25, 12, 2, 66.6357, -43.7457, 
222.407, 398, 125, 22.89, 12, 0, 25, 12, 2, 66.6357, -43.7457, 
222.442, 398, 125, 22.89, 12, 0, 25, 12, 2, 66.6357, -43.7457, 
222.476, 397, 125, 23.001, 12, 0, 25, 12, 2, 67.0231, -44.022, 
222.508, 398, 126, 23.001, 12, 0, 25, 12, 2, 67.0231, -44.022, 
222.548, 398, 126, 23.001, 12, 0, 25, 12, 2, 67.0231, -44.022, 
222.575, 398, 126, 23.001, 12, 0, 25, 12, 2, 67.0231, -44.022, 
222.604, 399, 125, 23.001, 12, 0, 25, 12, 2, 67.0231, -44.022, 
222.641, 398, 125, 25.3924, 12, 0, 25, 12, 2, 67.4127, -42.0202, 
222.674, 399, 125, 25.3924, 12, 0, 25, 12, 2, 67.4127, -42.0202, 
222.705, 399, 125, 25.3924, 12, 0, 25, 12, 2, 67.4127, -42.0202, 
222.742, 399, 125, 25.3924, 12, 0, 25, 12, 2, 67.4127, -42.0202, 
222.777, 399, 125, 25.3924, 12, 0, 25, 12, 2, 67.4127, -42.0202, 
222.811, 398, 125, 25.5127, 12, 0, 25, 12, 2, 67.4127, -41.9, 
222.848, 399, 125, 25.5127, 12, 0, 25, 12, 2, 67.4127, -41.9, 
222.873, 399, 125, 25.5127, 12, 0, 25, 12, 2, 67.4127, -41.9, 
222.91, 398, 124, 25.5127, 12, 0, 25, 12, 2, 67.4127, -41.9, 
222.945, 399, 125, 25.5127, 12, 0, 25, 12, 2, 67.4127, -41.9, 
222.979, 398, 125, 25.5139, 12, 0, 25, 12, 2, 67.4127, -41.8988, 
223.009, 399, 124, 25.5139, 12, 0, 25, 12, 2, 67.4127, -41.8988, 
223.041, 399, 125, 25.5139, 12, 0, 25, 12, 2, 67.4127, -41.8988, 
223.075, 399, 125, 25.5139, 12, 0, 25, 12, 2, 67.4127, -41.8988, 
223.11, 398, 124, 27.0892, 12, 0, 25, 12, 2, 67.5741, -40.4849, 
223.145, 399, 125, 27.0892, 12, 0, 25, 12, 2, 67.5741, -40.4849, 
223.172, 399, 125, 27.0892, 12, 0, 25, 12, 2, 67.5741, -40.4849, 
223.205, 399, 125, 27.0892, 12, 0, 25, 12, 2, 67.5741, -40.4849, 
223.242, 399, 125, 27.0892, 12, 0, 25, 12, 2, 67.5741, -40.4849, 
223.279, 398, 124, 28.0369, 12, 0, 25, 12, 2, 67.5741, -39.5372, 
223.304, 400, 124, 28.0369, 12, 0, 25, 12, 2, 67.5741, -39.5372, 
223.342, 399, 124, 29.5741, 12, 0, 25, 12, 2, 67.9638, -38.3897, 
223.372, 400, 124, 29.5741, 12, 0, 25, 12, 2, 67.9638, -38.3897, 
223.407, 399, 124, 29.2083, 12, 0, 25, 12, 2, 67.9638, -38.7555, 
223.441, 400, 124, 29.2083, 12, 0, 25, 12, 2, 67.9638, -38.7555, 
223.474, 400, 124, 29.2083, 12, 0, 25, 12, 2, 67.9638, -38.7555, 
223.509, 400, 124, 29.2083, 12, 0, 25, 12, 2, 67.9638, -38.7555, 
223.543, 400, 124, 29.2083, 12, 0, 25, 12, 2, 67.9638, -38.7555, 
223.578, 399, 124, 29.168, 12, 0, 25, 12, 2, 67.9638, -38.7958, 
223.604, 400, 124, 29.168, 12, 0, 25, 12, 2, 67.9638, -38.7958, 
223.643, 401, 124, 29.168, 12, 0, 25, 12, 2, 67.9638, -38.7958, 
223.672, 401, 124, 29.168, 12, 0, 25, 12, 2, 67.9638, -38.7958, 
223.704, 400, 124, 30.6552, 12, 0, 25, 12, 2, 68.3556, -37.7004, 
223.74, 401, 124, 30.6552, 12, 0, 25, 12, 2, 68.3556, -37.7004, 
223.776, 401, 124, 30.6552, 12, 0, 25, 12, 2, 68.3556, -37.7004, 
223.806, 401, 124, 30.6552, 12, 0, 25, 12, 2, 68.3556, -37.7004, 
223.845, 401, 124, 30.6552, 12, 0, 25, 12, 2, 68.3556, -37.7004, 
223.872, 400, 124, 30.2314, 12, 0, 25, 12, 2, 68.3556, -38.1242, 
223.904, 401, 124, 30.2314, 12, 0, 25, 12, 2, 68.3556, -38.1242, 
223.94, 401, 124, 30.2314, 12, 0, 25, 12, 2, 68.3556, -38.1242, 
223.974, 401, 124, 30.2314, 12, 0, 25, 12, 2, 68.3556, -38.1242, 
224.007, 400, 124, 32.16, 12, 0, 25, 12, 2, 68.3556, -36.1955, 
224.043, 401, 124, 32.16, 12, 0, 25, 12, 2, 68.3556, -36.1955, 
224.072, 402, 124, 32.16, 12, 0, 25, 12, 2, 68.3556, -36.1955, 
224.107, 402, 124, 32.16, 12, 0, 25, 12, 2, 68.3556, -36.1955, 
224.142, 402, 124, 32.16, 12, 0, 25, 12, 2, 68.3556, -36.1955, 
224.174, 401, 124, 31.8194, 12, 0, 25, 12, 2, 68.7495, -36.9301, 
224.204, 402, 123, 31.8194, 12, 0, 25, 12, 2, 68.7495, -36.9301, 
224.241, 402, 123, 31.8194, 12, 0, 25, 12, 2, 68.7495, -36.9301, 
224.274, 402, 123, 31.8194, 12, 0, 25, 12, 2, 68.7495, -36.9301, 
224.304, 401, 123, 33.3648, 12, 0, 25, 12, 2, 68.9021, -35.5372, 
224.34, 402, 123, 33.3648, 12, 0, 25, 12, 2, 68.9021, -35.5372, 
224.372, 402, 123, 33.3648, 12, 0, 25, 12, 2, 68.9021, -35.5372, 
224.409, 402, 123, 33.3648, 12, 0, 25, 12, 2, 68.9021, -35.5372, 
224.446, 402, 123, 33.3648, 12, 0, 25, 12, 2, 68.9021, -35.5372, 
224.474, 401, 123, 33.3664, 12, 0, 25, 12, 2, 68.9021, -35.5357, 
224.506, 402, 123, 33.3664, 12, 0, 25, 12, 2, 68.9021, -35.5357, 
224.542, 401, 123, 33.3664, 12, 0, 25, 12, 2, 68.9021, -35.5357, 
224.573, 403, 124, 33.3664, 12, 0, 25, 12, 2, 68.9021, -35.5357, 
224.61, 402, 123, 33.9541, 12, 0, 25, 12, 2, 69.2958, -35.3417, 
224.64, 403, 123, 33.9541, 12, 0, 25, 12, 2, 69.2958, -35.3417, 
224.672, 403, 123, 33.9541, 12, 0, 25, 12, 2, 69.2958, -35.3417, 
224.709, 403, 123, 33.9541, 12, 0, 25, 12, 2, 69.2958, -35.3417, 
224.745, 403, 123, 33.9541, 12, 0, 25, 12, 2, 69.2958, -35.3417, 
224.771, 402, 123, 34.9816, 12, 0, 25, 12, 2, 69.2958, -34.3141, 
224.803, 404, 123, 34.9816, 12, 0, 25, 12, 2, 69.2958, -34.3141, 
224.84, 404, 123, 34.9816, 12, 0, 25, 12, 2, 69.2958, -34.3141, 
224.874, 404, 123, 34.9816, 12, 0, 25, 12, 2, 69.2958, -34.3141, 
224.906, 403, 123, 35.9388, 12, 0, 25, 12, 2, 69.6916, -33.7528, 
224.94, 404, 123, 35.9388, 12, 0, 25, 12, 2, 69.6916, -33.7528, 
224.972, 404, 123, 35.9388, 12, 0, 25, 12, 2, 69.6916, -33.7528, 
225.009, 404, 123, 35.9388, 12, 0, 25, 12, 2, 69.6916, -33.7528, 
225.04, 404, 123, 35.9388, 12, 0, 25, 12, 2, 69.6916, -33.7528, 
225.072, 403, 123, 37.4059, 12, 0, 25, 12, 2, 69.6916, -32.2856, 
225.104, 404, 123, 37.4059, 12, 0, 25, 12, 2, 69.6916, -32.2856, 
225.142, 404, 123, 37.4059, 12, 0, 25, 12, 2, 69.6916, -32.2856, 
225.174, 404, 123, 37.4059, 12, 0, 25, 12, 2, 69.6916, -32.2856, 
225.21, 404, 123, 37.4059, 12, 0, 25, 12, 2, 69.6916, -32.2856, 
