Time[s], x[px], y[px], phi[deg], delta_left, delta_right, omega_left, omega_right, rule_number, desired_course, course_error
39.3031, 429, 320, -135.079, 12, 0, 25, 12, 2, -112.797, -22.282, 
39.3377, 429, 320, -135.079, 12, 0, 25, 12, 2, -112.797, -22.282, 
39.3634, 429, 320, -135.079, 12, 0, 25, 12, 2, -112.797, -22.282, 
39.401, 429, 319, -134.174, 12, 0, 25, 12, 2, -112.797, -21.3774, 
39.4346, 429, 320, -134.174, 12, 0, 25, 12, 2, -112.797, -21.3774, 
39.4629, 428, 320, -134.174, 12, 0, 25, 12, 2, -112.797, -21.3774, 
39.4993, 428, 320, -134.174, 12, 0, 25, 12, 2, -112.797, -21.3774, 
39.5308, 428, 319, -133.387, 12, 0, 25, 12, 2, -112.087, -21.3, 
39.5666, 428, 320, -133.387, 12, 0, 25, 12, 2, -112.087, -21.3, 
39.6062, 428, 320, -133.387, 12, 0, 25, 12, 2, -112.087, -21.3, 
39.637, 428, 321, -133.387, 12, 0, 25, 12, 2, -112.087, -21.3, 
39.6652, 428, 321, -133.387, 12, 0, 25, 12, 2, -112.087, -21.3, 
39.705, 428, 320, -132.783, 12, 0, 25, 12, 2, -111.801, -20.9816, 
39.7339, 427, 321, -132.783, 12, 0, 25, 12, 2, -111.801, -20.9816, 
39.7677, 427, 321, -132.783, 12, 0, 25, 12, 2, -111.801, -20.9816, 
39.8077, 427, 321, -132.783, 12, 0, 25, 12, 2, -111.801, -20.9816, 
39.8321, 427, 320, -131.907, 12, 0, 25, 12, 2, -111.092, -20.8145, 
39.8667, 427, 321, -131.907, 12, 0, 25, 12, 2, -111.092, -20.8145, 
39.9044, 427, 321, -131.907, 12, 0, 25, 12, 2, -111.092, -20.8145, 
39.9373, 426, 320, -131.907, 12, 0, 25, 12, 2, -111.092, -20.8145, 
39.9641, 427, 321, -131.907, 12, 0, 25, 12, 2, -111.092, -20.8145, 
40.0009, 427, 320, -131.906, 12, 0, 25, 12, 2, -111.092, -20.8136, 
40.0309, 427, 321, -131.906, 12, 0, 25, 12, 2, -111.092, -20.8136, 
40.0638, 427, 320, -130.519, 12, 0, 25, 12, 2, -111.092, -19.4263, 
40.1041, 426, 320, -130.519, 12, 0, 25, 12, 2, -111.092, -19.4263, 
40.1335, 426, 320, -130.265, 12, 0, 25, 12, 2, -110.376, -19.8882, 
40.1671, 426, 321, -130.265, 12, 0, 25, 12, 2, -110.376, -19.8882, 
40.2033, 426, 321, -130.265, 12, 0, 25, 12, 3, -110.376, -19.8882, 
40.2312, 426, 321, -130.265, 12, 0, 25, 12, 3, -110.376, -19.8882, 
40.2631, 426, 321, -130.265, 12, 0, 25, 12, 3, -110.376, -19.8882, 
40.2986, 426, 320, -130.288, 12, 0, 25, 12, 3, -110.376, -19.9113, 
40.3346, 426, 321, -130.288, 12, 0, 25, 12, 3, -110.376, -19.9113, 
40.3696, 425, 321, -130.288, 12, 0, 25, 12, 3, -110.376, -19.9113, 
40.4036, 425, 321, -130.288, 12, 0, 25, 12, 3, -110.376, -19.9113, 
40.4319, 425, 320, -129.531, 12, 0, 25, 12, 3, -109.654, -19.8771, 
40.4665, 425, 321, -129.531, 12, 0, 25, 12, 3, -109.654, -19.8771, 
40.5016, 425, 321, -129.531, 12, 0, 25, 12, 3, -109.654, -19.8771, 
40.5307, 425, 322, -129.531, 12, 0, 25, 12, 3, -109.654, -19.8771, 
40.5633, 425, 322, -129.531, 12, 0, 25, 12, 3, -109.654, -19.8771, 
40.5995, 425, 321, -128.127, 12, 14, 25, 30, 3, -109.398, -18.729, 
40.6328, 424, 321, -128.127, 12, 14, 25, 30, 3, -109.398, -18.729, 
40.6699, 424, 322, -128.127, 12, 14, 25, 30, 3, -109.398, -18.729, 
40.7062, 424, 322, -128.127, 12, 14, 25, 30, 3, -109.398, -18.729, 
40.7312, 424, 322, -128.127, 12, 14, 25, 30, 3, -109.398, -18.729, 
40.7629, 424, 321, -127.956, 12, 14, 25, 30, 3, -108.677, -19.2788, 
40.8, 424, 323, -127.956, 12, 14, 25, 30, 3, -108.677, -19.2788, 
40.8328, 424, 322, -127.956, 12, 14, 25, 30, 3, -108.677, -19.2788, 
40.8635, 423, 322, -127.956, 12, 14, 25, 30, 3, -108.677, -19.2788, 
40.9003, 424, 322, -127.956, 12, 14, 25, 30, 3, -108.677, -19.2788, 
40.931, 424, 322, -126.525, 12, 14, 25, 30, 3, -108.435, -18.0897, 
40.9639, 424, 322, -126.525, 12, 14, 25, 30, 3, -108.435, -18.0897, 
41.0026, 424, 322, -126.525, 12, 14, 25, 30, 3, -108.435, -18.0897, 
41.0316, 424, 322, -126.525, 12, 14, 25, 30, 3, -108.435, -18.0897, 
41.0636, 424, 322, -126.431, 12, 14, 25, 30, 3, -108.435, -17.996, 
41.1004, 423, 322, -126.431, 12, 14, 25, 30, 3, -108.435, -17.996, 
41.137, 423, 322, -126.431, 12, 14, 25, 30, 3, -108.435, -17.996, 
41.1638, 423, 322, -126.431, 12, 14, 25, 30, 3, -108.435, -17.996, 
41.2003, 423, 322, -126.431, 12, 14, 25, 30, 3, -108.435, -17.996, 
41.231, 423, 322, -125.547, 12, 14, 25, 30, 3, -107.716, -17.8308, 
41.2634, 423, 322, -125.547, 12, 14, 25, 30, 3, -107.716, -17.8308, 
41.2998, 423, 322, -125.539, 12, 14, 25, 30, 3, -107.716, -17.8228, 
41.3311, 422, 323, -125.539, 12, 14, 25, 30, 3, -107.716, -17.8228, 
41.3665, 422, 322, -124.151, 12, 14, 25, 30, 3, -106.991, -17.1598, 
41.4033, 422, 323, -124.151, 12, 14, 25, 30, 3, -106.991, -17.1598, 
41.437, 422, 323, -124.151, 12, 14, 25, 30, 3, -106.991, -17.1598, 
41.4633, 422, 323, -124.151, 12, 14, 25, 30, 3, -106.991, -17.1598, 
41.4984, 422, 323, -124.151, 12, 14, 25, 30, 3, -106.991, -17.1598, 
41.531, 422, 322, -124.895, 12, 14, 25, 30, 3, -106.991, -17.9042, 
41.5646, 422, 323, -124.895, 12, 14, 25, 30, 3, -106.991, -17.9042, 
41.6051, 421, 323, -124.895, 12, 14, 25, 30, 3, -106.991, -17.9042, 
41.6311, 421, 323, -124.895, 12, 14, 25, 30, 3, -106.991, -17.9042, 
41.664, 421, 322, -124.006, 12, 14, 25, 30, 3, -106.26, -17.7453, 
41.7005, 421, 323, -124.006, 12, 14, 25, 30, 3, -106.26, -17.7453, 
41.736, 421, 323, -124.006, 12, 14, 25, 30, 3, -106.26, -17.7453, 
41.7627, 421, 323, -124.006, 12, 14, 25, 30, 3, -106.26, -17.7453, 
41.7994, 421, 323, -124.006, 12, 14, 25, 30, 3, -106.26, -17.7453, 
41.8324, 421, 322, -123.997, 12, 14, 25, 30, 3, -106.26, -17.7363, 
41.8679, 421, 324, -123.997, 12, 14, 25, 30, 3, -106.26, -17.7363, 
41.899, 421, 323, -123.449, 12, 14, 25, 30, 3, -106.049, -17.4003, 
41.9308, 421, 324, -123.449, 12, 14, 25, 30, 3, -106.049, -17.4003, 
41.965, 421, 323, -122.569, 12, 14, 25, 30, 3, -106.049, -16.52, 
42.0025, 421, 324, -122.569, 12, 14, 25, 30, 3, -106.049, -16.52, 
42.0312, 421, 324, -122.569, 12, 14, 25, 30, 3, -106.049, -16.52, 
42.0623, 421, 324, -122.569, 12, 14, 25, 30, 3, -106.049, -16.52, 
42.0991, 420, 324, -122.569, 12, 14, 25, 30, 3, -106.049, -16.52, 
42.1325, 420, 323, -121.115, 12, 14, 25, 30, 3, -105.322, -15.794, 
42.1695, 420, 324, -121.115, 12, 14, 25, 30, 3, -105.322, -15.794, 
42.2051, 420, 324, -121.115, 12, 14, 25, 30, 3, -105.322, -15.794, 
42.2302, 420, 324, -121.115, 12, 14, 25, 30, 3, -105.322, -15.794, 
42.2632, 420, 323, -120.964, 12, 14, 25, 30, 3, -105.322, -15.6424, 
42.2999, 420, 324, -120.964, 12, 14, 25, 30, 3, -105.322, -15.6424, 
42.3338, 420, 325, -120.964, 12, 14, 25, 30, 3, -105.322, -15.6424, 
42.3637, 420, 325, -120.964, 12, 14, 25, 30, 3, -105.322, -15.6424, 
42.4, 420, 324, -120.964, 12, 14, 25, 30, 3, -105.322, -15.6424, 
42.4311, 420, 323, -120.964, 12, 14, 25, 30, 3, -105.322, -15.6422, 
42.4633, 419, 324, -120.964, 12, 14, 25, 30, 3, -105.322, -15.6422, 
42.5008, 419, 323, -120.964, 12, 14, 25, 30, 3, -104.589, -16.3748, 
42.5303, 419, 324, -120.964, 12, 14, 25, 30, 3, -104.589, -16.3748, 
42.5634, 419, 323, -120.964, 12, 14, 25, 30, 3, -104.589, -16.3748, 
42.6006, 419, 325, -120.964, 12, 14, 25, 30, 3, -104.589, -16.3748, 
42.6364, 419, 325, -120.964, 12, 14, 25, 30, 3, -104.589, -16.3748, 
42.6638, 419, 324, -120.964, 12, 14, 25, 30, 3, -104.589, -16.3748, 
42.7002, 419, 325, -120.964, 12, 14, 25, 30, 3, -104.589, -16.3748, 
42.7347, 419, 324, -120.914, 12, 14, 25, 30, 3, -104.4, -16.514, 
42.7692, 418, 325, -120.914, 12, 14, 25, 30, 3, -104.4, -16.514, 
42.8049, 419, 325, -120.914, 12, 14, 25, 30, 3, -104.4, -16.514, 
42.8311, 419, 325, -120.914, 12, 14, 25, 30, 3, -104.4, -16.514, 
42.8635, 418, 324, -119.482, 12, 14, 25, 30, 3, -103.671, -15.8109, 
42.8998, 418, 325, -119.482, 12, 14, 25, 30, 3, -103.671, -15.8109, 
42.9332, 418, 325, -119.482, 12, 14, 25, 30, 3, -103.671, -15.8109, 
42.9637, 418, 325, -119.482, 12, 14, 25, 30, 3, -103.671, -15.8109, 
43.0001, 417, 325, -119.482, 12, 14, 25, 30, 3, -103.671, -15.8109, 
43.0325, 417, 324, -120.013, 12, 14, 25, 30, 3, -102.938, -17.0749, 
43.0679, 417, 325, -120.013, 12, 14, 25, 30, 3, -102.938, -17.0749, 
43.1046, 417, 325, -120.013, 12, 14, 25, 30, 3, -102.938, -17.0749, 
43.1303, 417, 325, -120.013, 12, 14, 25, 30, 3, -102.938, -17.0749, 
43.1631, 417, 325, -120.013, 12, 14, 25, 30, 3, -102.938, -17.0749, 
43.2002, 417, 324, -120.018, 12, 14, 25, 30, 3, -102.938, -17.0803, 
43.2311, 417, 325, -120.018, 12, 14, 25, 30, 3, -102.938, -17.0803, 
43.2626, 418, 326, -120.018, 12, 14, 25, 30, 3, -102.938, -17.0803, 
43.2989, 417, 325, -120.018, 12, 14, 25, 30, 3, -102.938, -17.0803, 
43.3345, 417, 325, -120.018, 12, 14, 25, 30, 3, -102.938, -17.0803, 
43.3695, 417, 324, -119.151, 12, 14, 25, 30, 3, -102.938, -16.2129, 
43.4055, 417, 326, -119.151, 12, 14, 25, 30, 3, -102.938, -16.2129, 
43.4312, 417, 326, -119.151, 12, 14, 25, 30, 3, -102.938, -16.2129, 
43.4644, 417, 326, -119.151, 12, 14, 25, 30, 3, -102.938, -16.2129, 
43.5004, 417, 325, -118.609, 12, 14, 25, 30, 3, -102.771, -15.8383, 
43.535, 416, 326, -118.609, 12, 14, 25, 30, 3, -102.771, -15.8383, 
43.5649, 416, 326, -118.609, 12, 14, 25, 30, 3, -102.771, -15.8383, 
43.6004, 416, 326, -118.609, 12, 14, 25, 30, 3, -102.771, -15.8383, 
43.6337, 416, 326, -118.609, 12, 14, 25, 30, 3, -102.771, -15.8383, 
43.6631, 416, 325, -117.563, 12, 14, 25, 30, 3, -102.043, -15.5208, 
43.7004, 416, 326, -117.563, 12, 14, 25, 30, 3, -102.043, -15.5208, 
43.7338, 416, 325, -117.554, 12, 14, 25, 30, 3, -102.043, -15.5113, 
43.7672, 415, 326, -117.554, 12, 14, 25, 30, 3, -102.043, -15.5113, 
43.8024, 415, 325, -117.553, 12, 14, 25, 30, 3, -101.31, -16.243, 
43.836, 416, 327, -117.553, 12, 14, 25, 30, 3, -101.31, -16.243, 
43.8635, 415, 327, -117.553, 12, 14, 25, 30, 3, -101.31, -16.243, 
43.9001, 415, 327, -117.553, 12, 14, 25, 30, 3, -101.31, -16.243, 
43.9333, 415, 327, -117.553, 12, 14, 25, 30, 3, -101.31, -16.243, 
43.9629, 415, 326, -117.142, 12, 14, 25, 30, 3, -101.165, -15.977, 
43.9997, 415, 327, -117.142, 12, 14, 25, 30, 3, -101.165, -15.977, 
44.0351, 415, 327, -117.142, 12, 14, 25, 30, 3, -101.165, -15.977, 
44.0668, 415, 327, -117.142, 12, 14, 25, 30, 3, -101.165, -15.977, 
44.1025, 415, 326, -116.173, 12, 14, 25, 30, 3, -101.165, -15.0081, 
44.1367, 415, 327, -116.173, 12, 14, 25, 30, 3, -101.165, -15.0081, 
44.1637, 415, 327, -116.173, 12, 14, 25, 30, 3, -101.165, -15.0081, 
44.2, 414, 327, -116.173, 12, 14, 25, 30, 3, -101.165, -15.0081, 
44.2377, 415, 327, -116.173, 12, 14, 25, 30, 3, -101.165, -15.0081, 
44.2633, 415, 326, -116.076, 12, 14, 25, 30, 3, -101.165, -14.9115, 
44.2996, 415, 327, -116.076, 12, 14, 25, 30, 3, -101.165, -14.9115, 
44.3347, 415, 327, -116.076, 12, 14, 25, 30, 3, -101.165, -14.9115, 
44.3666, 414, 326, -116.076, 12, 14, 25, 30, 3, -101.165, -14.9115, 
44.4027, 414, 326, -115.183, 12, 14, 25, 30, 3, -100.437, -14.7453, 
44.4401, 414, 327, -115.183, 12, 14, 25, 30, 3, -100.437, -14.7453, 
44.464, 414, 327, -115.183, 12, 14, 25, 30, 3, -100.437, -14.7453, 
44.5001, 414, 326, -115.183, 12, 14, 25, 30, 3, -100.437, -14.7453, 
44.5395, 414, 327, -115.183, 12, 14, 25, 30, 3, -100.437, -14.7453, 
44.5643, 414, 326, -116.066, 12, 14, 25, 30, 3, -100.437, -15.629, 
44.605, 414, 327, -116.066, 12, 14, 25, 30, 3, -100.437, -15.629, 
44.6337, 413, 326, -116.066, 12, 14, 25, 30, 3, -100.437, -15.629, 
44.663, 413, 326, -116.066, 12, 14, 25, 30, 3, -100.437, -15.629, 
44.7001, 413, 326, -114.602, 12, 14, 25, 30, 3, -99.7067, -14.8956, 
44.7383, 413, 327, -114.602, 12, 14, 25, 30, 3, -99.7067, -14.8956, 
44.7704, 413, 327, -114.602, 12, 14, 25, 30, 3, -99.7067, -14.8956, 
44.8004, 413, 327, -114.602, 12, 14, 25, 30, 3, -99.7067, -14.8956, 
44.8386, 412, 327, -114.602, 12, 14, 25, 30, 3, -99.7067, -14.8956, 
44.8633, 412, 326, -114.13, 12, 14, 25, 30, 3, -98.9726, -15.1575, 
44.9, 412, 327, -114.13, 12, 14, 25, 30, 3, -98.9726, -15.1575, 
44.9347, 412, 326, -114.081, 12, 14, 25, 30, 3, -98.9726, -15.1083, 
44.9647, 412, 327, -114.081, 12, 14, 25, 30, 3, -98.9726, -15.1083, 
45.0024, 412, 326, -114.076, 12, 14, 25, 30, 3, -98.9726, -15.1034, 
45.0372, 412, 327, -114.076, 12, 14, 25, 30, 3, -98.9726, -15.1034, 
45.063, 412, 327, -114.076, 12, 14, 25, 30, 3, -98.9726, -15.1034, 
45.0992, 412, 327, -114.076, 12, 14, 25, 30, 3, -98.9726, -15.1034, 
45.1327, 412, 327, -114.076, 12, 14, 25, 30, 3, -98.9726, -15.1034, 
45.1678, 412, 326, -112.765, 12, 14, 25, 30, 3, -98.9726, -13.7928, 
45.2042, 412, 327, -112.765, 12, 14, 25, 30, 3, -98.9726, -13.7928, 
45.2318, 411, 327, -112.765, 12, 14, 25, 30, 3, -98.9726, -13.7928, 
45.2642, 411, 327, -112.765, 12, 14, 25, 30, 3, -98.9726, -13.7928, 
45.2996, 411, 326, -112.528, 12, 14, 25, 30, 3, -98.2356, -14.2922, 
45.3336, 411, 327, -112.528, 12, 14, 25, 30, 3, -98.2356, -14.2922, 
45.3623, 411, 327, -112.528, 12, 14, 25, 30, 3, -98.2356, -14.2922, 
45.3986, 411, 327, -112.528, 12, 14, 25, 30, 3, -98.2356, -14.2922, 
45.4332, 411, 327, -112.528, 12, 14, 25, 30, 3, -98.2356, -14.2922, 
45.4695, 411, 326, -112.527, 12, 14, 25, 30, 3, -98.2356, -14.2911, 
45.5053, 410, 327, -112.527, 12, 14, 25, 30, 3, -98.2356, -14.2911, 
45.5325, 410, 327, -112.527, 12, 14, 25, 30, 3, -98.2356, -14.2911, 
45.5634, 410, 327, -112.527, 12, 14, 25, 30, 3, -98.2356, -14.2911, 
45.5997, 410, 327, -112.527, 12, 14, 25, 30, 3, -98.2356, -14.2911, 
45.6316, 410, 326, -110.576, 12, 14, 25, 30, 3, -97.4959, -13.0799, 
45.6634, 411, 328, -110.576, 12, 14, 25, 30, 3, -97.4959, -13.0799, 
45.6999, 410, 328, -110.576, 12, 14, 25, 30, 3, -97.4959, -13.0799, 
45.7351, 410, 328, -110.576, 12, 14, 25, 30, 3, -97.4959, -13.0799, 
45.7689, 410, 328, -110.576, 12, 14, 25, 30, 3, -97.4959, -13.0799, 
45.8029, 410, 327, -109.241, 12, 14, 25, 30, 3, -97.3996, -11.8418, 
45.8306, 410, 328, -109.241, 12, 14, 25, 30, 3, -97.3996, -11.8418, 
45.8632, 409, 328, -109.241, 12, 14, 25, 30, 3, -97.3996, -11.8418, 
45.9007, 409, 327, -109.241, 12, 14, 25, 30, 3, -97.3996, -11.8418, 
45.9358, 409, 327, -108.198, 12, 14, 25, 30, 3, -96.6667, -11.5312, 
45.9643, 409, 328, -108.198, 12, 14, 25, 30, 3, -96.6667, -11.5312, 
46.0002, 409, 328, -108.198, 12, 14, 25, 30, 3, -96.6667, -11.5312, 
46.0346, 409, 327, -108.198, 12, 14, 25, 30, 3, -96.6667, -11.5312, 
46.0631, 409, 327, -108.198, 12, 14, 25, 30, 3, -96.6667, -11.5312, 
46.0997, 409, 327, -108.179, 12, 14, 25, 30, 3, -96.6667, -11.5124, 
46.1311, 409, 327, -108.179, 12, 14, 25, 30, 3, -96.6667, -11.5124, 
46.1665, 409, 327, -107.136, 12, 14, 25, 30, 3, -96.6667, -10.4697, 
46.2026, 409, 327, -107.136, 12, 14, 25, 30, 3, -96.6667, -10.4697, 
46.2371, 409, 327, -107.032, 12, 14, 25, 30, 3, -96.6667, -10.3655, 
46.2621, 408, 328, -107.032, 12, 14, 25, 30, 3, -96.6667, -10.3655, 
46.2987, 408, 327, -107.032, 12, 14, 25, 30, 3, -96.6667, -10.3655, 
46.3316, 408, 327, -107.032, 12, 14, 25, 30, 3, -96.6667, -10.3655, 
46.3647, 408, 327, -107.032, 12, 14, 25, 30, 3, -96.6667, -10.3655, 
46.4049, 408, 327, -106.024, 12, 14, 25, 30, 3, -95.9315, -10.0926, 
46.4364, 408, 328, -106.024, 12, 14, 25, 30, 3, -95.9315, -10.0926, 
46.4629, 407, 328, -106.024, 12, 14, 25, 30, 3, -95.9315, -10.0926, 
46.4989, 407, 328, -106.024, 12, 14, 25, 30, 3, -95.9315, -10.0926, 
46.5319, 407, 327, -104.585, 12, 14, 25, 30, 3, -95.1944, -9.39085, 
46.563, 407, 328, -104.585, 12, 14, 25, 30, 3, -95.1944, -9.39085, 
46.5985, 407, 328, -104.585, 12, 14, 25, 30, 3, -95.1944, -9.39085, 
46.6311, 407, 328, -104.585, 12, 14, 25, 30, 3, -95.1944, -9.39085, 
46.6637, 407, 328, -104.585, 12, 14, 25, 30, 3, -95.1944, -9.39085, 
46.7048, 407, 327, -103.604, 12, 14, 25, 30, 3, -95.1944, -8.40926, 
46.7315, 406, 328, -103.604, 12, 14, 25, 30, 3, -95.1944, -8.40926, 
46.7632, 406, 327, -104.477, 12, 14, 25, 30, 3, -94.4556, -10.0216, 
46.8004, 406, 328, -104.477, 12, 14, 25, 30, 3, -94.4556, -10.0216, 
46.8331, 406, 327, -104.565, 12, 14, 25, 30, 3, -94.4556, -10.1089, 
46.8624, 406, 328, -104.565, 12, 14, 25, 30, 3, -94.4556, -10.1089, 
46.899, 407, 328, -104.565, 12, 14, 25, 30, 3, -94.4556, -10.1089, 
46.9325, 406, 328, -104.565, 12, 14, 25, 30, 3, -94.4556, -10.1089, 
46.9632, 407, 328, -104.565, 12, 14, 25, 30, 3, -94.4556, -10.1089, 
47.0003, 406, 327, -101.441, 12, 14, 25, 30, 3, -94.4556, -6.98565, 
47.0308, 405, 328, -101.441, 12, 14, 25, 30, 3, -94.4556, -6.98565, 
47.0696, 405, 328, -101.441, 12, 14, 25, 30, 3, -94.4556, -6.98565, 
47.1028, 405, 328, -101.441, 12, 14, 25, 30, 3, -94.4556, -6.98565, 
47.137, 405, 327, -102.194, 12, 14, 25, 30, 3, -93.7153, -8.4788, 
47.1622, 406, 328, -102.194, 12, 14, 25, 30, 3, -93.7153, -8.4788, 
47.1987, 406, 328, -102.194, 12, 14, 25, 30, 3, -93.7153, -8.4788, 
47.2316, 405, 328, -102.194, 12, 14, 25, 30, 3, -93.7153, -8.4788, 
47.2649, 405, 329, -102.194, 12, 14, 25, 30, 3, -93.7153, -8.4788, 
47.3049, 405, 328, -100.917, 12, 14, 25, 30, 3, -93.6678, -7.24956, 
47.3311, 405, 329, -100.917, 12, 14, 25, 30, 3, -93.6678, -7.24956, 
47.363, 405, 328, -99.9291, 12, 14, 25, 30, 3, -93.6678, -6.26132, 
47.3994, 405, 329, -99.9291, 12, 14, 25, 30, 3, -93.6678, -6.26132, 
47.4314, 405, 328, -100, 12, 14, 25, 30, 3, -93.6678, -6.3323, 
47.4624, 404, 329, -100, 12, 14, 25, 30, 3, -93.6678, -6.3323, 
47.4985, 404, 329, -100, 12, 14, 25, 30, 3, -93.6678, -6.3323, 
47.5324, 404, 329, -100, 12, 14, 25, 30, 3, -93.6678, -6.3323, 
47.563, 404, 329, -100, 12, 14, 25, 30, 3, -93.6678, -6.3323, 
47.5995, 404, 328, -97.7873, 12, 14, 25, 30, 3, -92.9357, -4.85161, 
47.6307, 404, 329, -97.7873, 12, 14, 25, 30, 3, -92.9357, -4.85161, 
47.6666, 404, 329, -97.7873, 12, 14, 25, 30, 3, -92.9357, -4.85161, 
47.7027, 404, 330, -97.7873, 12, 14, 25, 30, 3, -92.9357, -4.85161, 
47.7368, 404, 329, -97.6816, 12, 14, 25, 30, 3, -92.8986, -4.78305, 
47.7632, 404, 329, -97.6816, 12, 14, 25, 30, 3, -92.8986, -4.78305, 
47.7996, 404, 329, -97.6816, 12, 14, 25, 30, 3, -92.8986, -4.78305, 
47.8328, 404, 329, -97.6816, 12, 14, 25, 30, 3, -92.8986, -4.78305, 
47.8698, 404, 329, -97.6816, 12, 14, 25, 30, 3, -92.8986, -4.78305, 
47.9053, 404, 329, -97.814, 12, 14, 25, 30, 3, -92.8986, -4.91538, 
47.9395, 403, 329, -97.814, 12, 14, 25, 30, 3, -92.8986, -4.91538, 
47.9627, 403, 329, -97.814, 12, 14, 25, 30, 3, -92.8986, -4.91538, 
47.9989, 403, 329, -97.814, 12, 14, 25, 30, 3, -92.8986, -4.91538, 
48.0322, 403, 329, -97.814, 12, 14, 25, 30, 3, -92.8986, -4.91538, 
48.064, 403, 329, -95.7099, 12, 14, 25, 30, 3, -92.1747, -3.53518, 
48.1006, 403, 330, -95.7099, 12, 14, 25, 30, 3, -92.1747, -3.53518, 
48.1351, 402, 331, -95.7099, 12, 14, 25, 30, 3, -92.1747, -3.53518, 
48.1634, 402, 329, -95.7099, 12, 14, 25, 30, 3, -92.1747, -3.53518, 
48.1989, 402, 329, -95.7099, 12, 14, 25, 30, 3, -92.1747, -3.53518, 
48.231, 402, 329, -94.501, 12, 14, 25, 30, 3, -91.4502, -3.05076, 
48.2646, 402, 329, -94.501, 12, 14, 25, 30, 3, -91.4502, -3.05076, 
48.2991, 402, 329, -94.501, 12, 14, 25, 30, 3, -91.4502, -3.05076, 
48.3311, 401, 330, -94.501, 12, 14, 25, 30, 3, -91.4502, -3.05076, 
48.3632, 401, 329, -93.3557, 12, 14, 25, 30, 3, -90.7252, -2.63048, 
48.3993, 402, 329, -93.3557, 12, 14, 25, 30, 3, -90.7252, -2.63048, 
48.4348, 402, 330, -93.3557, 12, 14, 25, 30, 3, -90.7252, -2.63048, 
48.4633, 401, 330, -93.3557, 12, 14, 25, 30, 3, -90.7252, -2.63048, 
48.5003, 401, 330, -93.3557, 12, 14, 25, 30, 3, -90.7252, -2.63048, 
48.5313, 401, 329, -93.4011, 12, 14, 25, 30, 3, -90.7252, -2.6759, 
48.5658, 402, 330, -93.4011, 12, 14, 25, 30, 3, -90.7252, -2.6759, 
48.6027, 401, 329, -92.3225, 12, 14, 25, 30, 3, -90.7252, -1.59723, 
48.6381, 401, 330, -92.3225, 12, 14, 25, 30, 3, -90.7252, -1.59723, 
48.6632, 401, 329, -91.2238, 12, 14, 25, 30, 3, -90.7252, -0.498556, 
48.6985, 401, 330, -91.2238, 12, 14, 25, 30, 3, -90.7252, -0.498556, 
48.7324, 400, 331, -91.2238, 12, 14, 25, 30, 3, -90.7252, -0.498556, 
48.764, 401, 330, -91.2238, 12, 14, 25, 30, 3, -90.7252, -0.498556, 
48.8051, 401, 330, -91.2238, 12, 14, 25, 30, 3, -90.7252, -0.498556, 
48.8325, 401, 329, -90.2105, 12, 14, 25, 30, 3, -90.7252, 0.514753, 
48.866, 401, 330, -90.2105, 12, 14, 25, 30, 3, -90.7252, 0.514753, 
48.9027, 401, 331, -90.2105, 12, 14, 25, 30, 3, -90.7252, 0.514753, 
48.9371, 400, 330, -90.2105, 12, 14, 25, 30, 3, -90.7252, 0.514753, 
48.9647, 400, 330, -89.0087, 12, 14, 25, 30, 3, -90, 0.991325, 
48.9999, 401, 330, -89.0087, 12, 14, 25, 30, 3, -90, 0.991325, 
49.0345, 400, 330, -89.0087, 12, 14, 25, 30, 3, -90, 0.991325, 
49.0636, 400, 330, -89.0087, 12, 14, 25, 30, 3, -90, 0.991325, 
49.0991, 400, 330, -89.0087, 12, 14, 25, 30, 3, -90, 0.991325, 
49.1307, 400, 330, -88.9986, 12, 14, 25, 30, 3, -90, 1.00145, 
49.1647, 400, 330, -88.9986, 12, 14, 25, 30, 3, -90, 1.00145, 
49.2011, 400, 330, -88.9986, 12, 14, 25, 30, 3, -90, 1.00145, 
49.2351, 399, 330, -88.9986, 12, 14, 25, 30, 3, -90, 1.00145, 
49.2644, 399, 330, -87.9076, 12, 14, 25, 30, 3, -89.2838, 1.37625, 
49.2999, 399, 330, -87.9076, 12, 14, 25, 30, 3, -89.2838, 1.37625, 
49.3348, 399, 331, -87.9076, 12, 14, 25, 30, 3, -89.2838, 1.37625, 
49.3629, 399, 330, -87.9076, 12, 14, 25, 30, 3, -89.2838, 1.37625, 
49.405, 399, 330, -87.9076, 12, 14, 25, 30, 3, -89.2838, 1.37625, 
49.4311, 399, 330, -87.7985, 12, 14, 25, 30, 3, -89.2838, 1.48534, 
49.4705, 399, 330, -87.7985, 12, 14, 25, 30, 3, -89.2838, 1.48534, 
49.5024, 399, 330, -87.7985, 12, 14, 25, 30, 3, -89.2838, 1.48534, 
49.5312, 399, 330, -87.7985, 12, 14, 25, 30, 3, -89.2838, 1.48534, 
49.5668, 399, 330, -86.6992, 12, 14, 25, 30, 3, -89.2838, 2.58461, 
49.5992, 399, 330, -86.6992, 12, 14, 25, 30, 3, -89.2838, 2.58461, 
49.6344, 398, 330, -86.6992, 12, 14, 25, 30, 3, -89.2838, 2.58461, 
49.6708, 398, 330, -86.6992, 12, 14, 25, 30, 3, -89.2838, 2.58461, 
49.7049, 398, 330, -86.6992, 12, 14, 25, 30, 3, -89.2838, 2.58461, 
49.7313, 398, 330, -85.711, 12, 14, 25, 30, 3, -88.5679, 2.85691, 
