Time[s], x[px], y[px], phi[deg], delta_left, delta_right, omega_left, omega_right, rule_number, desired_course, course_error
106.907, 217, 121, 13.7145, 12, 0, 25, 12, 2, 28.971, -15.2565, 
106.945, 218, 121, 13.7145, 12, 0, 25, 12, 2, 28.971, -15.2565, 
106.97, 218, 121, 13.7145, 12, 0, 25, 12, 2, 28.971, -15.2565, 
107.002, 218, 122, 13.7145, 12, 0, 25, 12, 2, 28.971, -15.2565, 
107.038, 218, 122, 13.7145, 12, 0, 25, 12, 2, 28.971, -15.2565, 
107.072, 217, 121, 11.5546, 12, 0, 25, 12, 2, 28.971, -17.4165, 
107.108, 219, 123, 11.5546, 12, 0, 25, 12, 2, 28.971, -17.4165, 
107.143, 218, 122, 11.7469, 12, 0, 25, 12, 2, 28.8866, -17.1397, 
107.202, 219, 122, 11.7469, 12, 0, 25, 12, 2, 28.8866, -17.1397, 
107.24, 218, 122, 11.5559, 12, 0, 25, 12, 2, 28.8866, -17.3307, 
107.275, 219, 121, 11.5559, 12, 0, 25, 12, 2, 28.8866, -17.3307, 
107.305, 220, 122, 11.5559, 12, 0, 25, 12, 2, 28.8866, -17.3307, 
107.34, 219, 122, 11.5559, 12, 0, 25, 12, 2, 28.8866, -17.3307, 
107.373, 220, 122, 11.5559, 12, 0, 25, 12, 2, 28.8866, -17.3307, 
107.408, 219, 121, 14.0855, 12, 0, 25, 12, 2, 29.1808, -15.0954, 
107.437, 220, 122, 14.0855, 12, 0, 25, 12, 2, 29.1808, -15.0954, 
107.47, 220, 120, 14.0855, 12, 0, 25, 12, 2, 29.1808, -15.0954, 
107.504, 220, 122, 14.0855, 12, 0, 25, 12, 2, 29.1808, -15.0954, 
107.541, 219, 121, 14.3349, 12, 0, 25, 12, 2, 29.1808, -14.8459, 
107.576, 220, 120, 14.3349, 12, 0, 25, 12, 2, 29.1808, -14.8459, 
107.602, 220, 122, 14.3349, 12, 0, 25, 12, 2, 29.1808, -14.8459, 
107.673, 220, 122, 14.3349, 12, 0, 25, 12, 2, 29.1808, -14.8459, 
107.708, 220, 122, 14.3349, 12, 0, 25, 12, 2, 29.1808, -14.8459, 
107.736, 219, 121, 14.0899, 12, 0, 25, 12, 2, 29.1808, -15.0909, 
107.769, 221, 122, 14.0899, 12, 0, 25, 12, 2, 29.1808, -15.0909, 
107.802, 220, 121, 14.0416, 12, 0, 25, 12, 2, 29.2867, -15.2451, 
107.876, 221, 122, 14.0416, 12, 0, 25, 12, 2, 29.2867, -15.2451, 
107.9, 220, 121, 14.0368, 12, 0, 25, 12, 2, 29.2867, -15.25, 
107.937, 221, 120, 14.0368, 12, 0, 25, 12, 2, 29.2867, -15.25, 
107.971, 222, 122, 14.0368, 12, 0, 25, 12, 2, 29.2867, -15.25, 
108.008, 221, 122, 14.0368, 12, 0, 25, 12, 2, 29.2867, -15.25, 
108.038, 222, 122, 14.0368, 12, 0, 25, 12, 2, 29.2867, -15.25, 
108.073, 221, 121, 15.471, 12, 0, 25, 12, 2, 29.3934, -13.9224, 
108.103, 222, 122, 15.471, 12, 0, 25, 12, 2, 29.3934, -13.9224, 
108.143, 222, 121, 15.471, 12, 0, 25, 12, 2, 29.3934, -13.9224, 
108.177, 223, 121, 15.471, 12, 0, 25, 12, 2, 29.3934, -13.9224, 
108.2, 222, 121, 16.5466, 12, 0, 25, 12, 2, 29.5007, -12.9541, 
108.238, 222, 120, 16.5466, 12, 0, 25, 12, 2, 29.5007, -12.9541, 
108.272, 222, 121, 16.5466, 12, 0, 25, 12, 2, 29.5007, -12.9541, 
108.307, 222, 121, 16.5466, 12, 0, 25, 12, 2, 29.5007, -12.9541, 
108.343, 222, 120, 16.5466, 12, 0, 25, 12, 2, 29.5007, -12.9541, 
108.37, 222, 120, 20.7177, 12, 0, 25, 12, 2, 29.6907, -8.97307, 
108.401, 222, 120, 20.7177, 12, 0, 25, 12, 2, 29.6907, -8.97307, 
108.437, 223, 122, 20.7177, 12, 0, 25, 12, 3, 29.6907, -8.97307, 
108.47, 223, 121, 20.7177, 12, 0, 25, 12, 3, 29.6907, -8.97307, 
108.504, 223, 122, 20.7177, 12, 0, 25, 12, 3, 29.6907, -8.97307, 
108.537, 222, 121, 18.0236, 12, 0, 25, 12, 3, 29.5007, -11.4771, 
108.572, 224, 122, 18.0236, 12, 0, 25, 12, 3, 29.5007, -11.4771, 
108.601, 224, 122, 18.0236, 12, 0, 25, 12, 2, 29.5007, -11.4771, 
108.644, 223, 121, 18.0236, 12, 0, 25, 12, 2, 29.5007, -11.4771, 
108.669, 224, 120, 18.0236, 12, 0, 25, 12, 2, 29.5007, -11.4771, 
108.706, 223, 120, 21.0068, 12, 0, 25, 12, 2, 29.7992, -8.79238, 
108.74, 224, 121, 21.0068, 12, 0, 25, 12, 2, 29.7992, -8.79238, 
108.775, 224, 121, 21.0068, 12, 0, 25, 12, 2, 29.7992, -8.79238, 
108.805, 224, 119, 21.0068, 12, 14, 25, 30, 2, 29.7992, -8.79238, 
108.869, 223, 119, 22.1182, 12, 14, 25, 30, 2, 29.9889, -7.87072, 
108.903, 225, 119, 22.1182, 12, 14, 25, 30, 2, 29.9889, -7.87072, 
108.943, 223, 121, 22.1182, 12, 14, 25, 30, 3, 29.9889, -7.87072, 
108.968, 224, 120, 22.1182, 12, 14, 25, 30, 3, 29.9889, -7.87072, 
109.071, 224, 120, 22.1182, 12, 14, 25, 30, 3, 29.9889, -7.87072, 
109.104, 224, 119, 20.178, 12, 14, 25, 30, 3, 30.0986, -9.92057, 
109.14, 225, 120, 20.178, 12, 0, 25, 12, 3, 30.0986, -9.92057, 
109.168, 224, 119, 20.2721, 12, 0, 25, 12, 3, 30.0986, -9.82645, 
109.202, 224, 120, 20.2721, 12, 0, 25, 12, 3, 30.0986, -9.82645, 
109.239, 224, 119, 19.9239, 12, 0, 25, 12, 3, 30.0986, -10.1747, 
109.273, 226, 119, 19.9239, 12, 0, 25, 12, 3, 30.0986, -10.1747, 
109.302, 224, 121, 19.9239, 12, 0, 25, 12, 2, 30.0986, -10.1747, 
109.34, 225, 121, 19.9239, 12, 0, 25, 12, 2, 30.0986, -10.1747, 
109.373, 225, 121, 19.9239, 12, 0, 25, 12, 2, 30.0986, -10.1747, 
109.399, 225, 120, 21.6843, 12, 0, 25, 12, 2, 30.0184, -8.33405, 
109.436, 225, 121, 21.6843, 12, 14, 25, 30, 2, 30.0184, -8.33405, 
109.47, 225, 118, 21.6843, 12, 14, 25, 30, 2, 30.0184, -8.33405, 
109.501, 226, 118, 21.6843, 12, 14, 25, 30, 2, 30.0184, -8.33405, 
109.543, 225, 118, 26.4674, 12, 14, 25, 30, 2, 30.3987, -3.93135, 
109.568, 225, 121, 26.4674, 12, 14, 25, 30, 2, 30.3987, -3.93135, 
109.606, 226, 120, 26.4674, 12, 14, 25, 30, 3, 30.3987, -3.93135, 
109.669, 226, 118, 26.4674, 12, 14, 25, 30, 3, 30.3987, -3.93135, 
109.704, 226, 120, 26.4674, 12, 14, 25, 30, 3, 30.3987, -3.93135, 
109.736, 225, 120, 22.3865, 12, 0, 25, 12, 3, 30.0184, -7.63186, 
109.77, 227, 120, 22.3865, 12, 0, 25, 12, 3, 30.0184, -7.63186, 
109.8, 227, 120, 22.3865, 12, 0, 25, 12, 3, 30.0184, -7.63186, 
109.838, 227, 118, 22.3865, 12, 0, 25, 12, 3, 30.0184, -7.63186, 
109.869, 226, 118, 26.1971, 12, 0, 25, 12, 3, 30.5102, -4.31314, 
109.907, 227, 118, 26.1971, 12, 0, 25, 12, 3, 30.5102, -4.31314, 
109.939, 227, 118, 26.1971, 12, 0, 25, 12, 3, 30.5102, -4.31314, 
109.968, 227, 118, 26.1971, 12, 0, 25, 12, 3, 30.5102, -4.31314, 
110.001, 227, 118, 26.1971, 12, 0, 25, 12, 3, 30.5102, -4.31314, 
110.036, 226, 118, 27.1106, 12, 0, 25, 12, 3, 30.5102, -3.39964, 
110.075, 227, 118, 27.1106, 12, 14, 25, 30, 3, 30.5102, -3.39964, 
110.106, 227, 117, 27.1106, 12, 14, 25, 30, 3, 30.5102, -3.39964, 
110.137, 227, 118, 27.1106, 12, 14, 25, 30, 3, 30.5102, -3.39964, 
110.171, 226, 117, 27.1622, 12, 14, 25, 30, 3, 30.6997, -3.53757, 
110.206, 228, 118, 27.1622, 12, 14, 25, 30, 3, 30.6997, -3.53757, 
110.235, 228, 118, 27.1622, 12, 14, 25, 30, 3, 30.6997, -3.53757, 
110.268, 228, 120, 27.1622, 12, 14, 25, 30, 3, 30.6997, -3.53757, 
110.304, 228, 120, 27.1622, 12, 14, 25, 30, 3, 30.6997, -3.53757, 
110.337, 227, 119, 24.3216, 12, 14, 25, 30, 3, 30.4318, -6.11023, 
110.368, 228, 120, 24.3216, 12, 14, 25, 30, 3, 30.4318, -6.11023, 
110.399, 227, 119, 23.9984, 12, 14, 25, 30, 3, 30.4318, -6.43345, 
110.438, 228, 120, 23.9984, 12, 14, 25, 30, 3, 30.4318, -6.43345, 
110.469, 227, 119, 23.9661, 12, 14, 25, 30, 3, 30.4318, -6.46577, 
110.505, 229, 118, 23.9661, 12, 14, 25, 30, 3, 30.4318, -6.46577, 
110.538, 229, 118, 23.9661, 12, 14, 25, 30, 3, 30.4318, -6.46577, 
110.569, 229, 118, 23.9661, 12, 14, 25, 30, 3, 30.4318, -6.46577, 
110.603, 229, 118, 23.9661, 12, 14, 25, 30, 3, 30.4318, -6.46577, 
110.643, 228, 118, 30.1114, 12, 14, 25, 30, 3, 30.7355, -0.624042, 
110.668, 230, 118, 30.1114, 12, 14, 25, 30, 3, 30.7355, -0.624042, 
110.699, 229, 117, 30.1114, 12, 14, 25, 30, 3, 30.7355, -0.624042, 
110.739, 229, 117, 30.1114, 12, 14, 25, 30, 3, 30.7355, -0.624042, 
110.771, 229, 117, 31.1547, 12, 14, 25, 30, 3, 31.0399, 0.11474, 
110.804, 230, 118, 31.1547, 12, 14, 25, 30, 3, 31.0399, 0.11474, 
110.838, 230, 117, 31.1547, 12, 14, 25, 30, 3, 31.0399, 0.11474, 
110.867, 230, 117, 31.1547, 12, 14, 25, 30, 3, 31.0399, 0.11474, 
110.902, 230, 118, 31.1547, 12, 14, 25, 30, 3, 31.0399, 0.11474, 
110.944, 229, 117, 30.1833, 12, 14, 25, 30, 3, 31.0399, -0.856616, 
110.969, 231, 118, 30.1833, 12, 14, 25, 30, 3, 31.0399, -0.856616, 
111.001, 231, 117, 30.1833, 12, 14, 25, 30, 3, 31.0399, -0.856616, 
111.041, 231, 117, 30.1833, 12, 14, 25, 30, 3, 31.0399, -0.856616, 
111.07, 231, 117, 30.1833, 12, 14, 25, 30, 3, 31.0399, -0.856616, 
111.105, 230, 117, 31.654, 12, 14, 25, 30, 3, 31.1549, 0.499141, 
111.142, 230, 119, 31.654, 12, 14, 25, 30, 3, 31.1549, 0.499141, 
111.167, 231, 117, 31.654, 12, 14, 25, 30, 3, 31.1549, 0.499141, 
111.2, 230, 116, 31.654, 12, 14, 25, 30, 3, 31.1549, 0.499141, 
111.236, 231, 116, 31.654, 12, 14, 25, 30, 3, 31.1549, 0.499141, 
111.272, 230, 116, 32.879, 12, 14, 25, 30, 3, 31.3452, 1.5338, 
111.305, 231, 116, 32.879, 12, 14, 25, 30, 3, 31.3452, 1.5338, 
111.336, 231, 116, 32.879, 12, 14, 25, 30, 3, 31.3452, 1.5338, 
111.371, 231, 116, 32.879, 12, 14, 25, 30, 3, 31.3452, 1.5338, 
111.406, 230, 116, 33.3659, 12, 14, 25, 30, 3, 31.3452, 2.02066, 
111.44, 231, 116, 33.3659, 12, 14, 25, 30, 3, 31.3452, 2.02066, 
111.468, 231, 116, 33.3659, 12, 14, 25, 30, 3, 31.3452, 2.02066, 
111.5, 231, 116, 33.3659, 12, 14, 25, 30, 3, 31.3452, 2.02066, 
111.538, 232, 117, 33.3659, 12, 14, 25, 30, 3, 31.3452, 2.02066, 
111.574, 231, 116, 33.954, 12, 14, 25, 30, 3, 31.4613, 2.49274, 
111.6, 232, 116, 33.954, 12, 14, 25, 30, 3, 31.4613, 2.49274, 
111.639, 231, 116, 34.2926, 12, 14, 25, 30, 3, 31.4613, 2.8313, 
111.672, 232, 116, 34.2926, 12, 14, 25, 30, 3, 31.4613, 2.8313, 
111.704, 231, 116, 34.9221, 12, 14, 25, 30, 3, 31.4613, 3.46078, 
111.741, 233, 116, 34.9221, 12, 14, 25, 30, 3, 31.4613, 3.46078, 
111.768, 233, 116, 34.9221, 12, 14, 25, 30, 3, 31.4613, 3.46078, 
111.803, 233, 116, 34.9221, 12, 14, 25, 30, 3, 31.4613, 3.46078, 
111.838, 232, 116, 34.9221, 12, 14, 25, 30, 3, 31.4613, 3.46078, 
111.867, 232, 116, 34.3957, 12, 14, 25, 30, 3, 31.5782, 2.81753, 
111.9, 232, 116, 34.3957, 12, 14, 25, 30, 3, 31.5782, 2.81753, 
111.935, 232, 115, 34.3957, 12, 14, 25, 30, 3, 31.5782, 2.81753, 
111.968, 233, 116, 34.3957, 12, 14, 25, 30, 3, 31.5782, 2.81753, 
111.999, 232, 115, 35.0107, 12, 14, 25, 30, 3, 31.7685, 3.24218, 
112.038, 234, 115, 35.0107, 12, 14, 25, 30, 3, 31.7685, 3.24218, 
112.067, 234, 116, 35.0107, 12, 14, 25, 30, 3, 31.7685, 3.24218, 
112.102, 233, 116, 35.0107, 12, 14, 25, 30, 3, 31.7685, 3.24218, 
112.139, 234, 116, 35.0107, 12, 14, 25, 30, 3, 31.7685, 3.24218, 
112.173, 233, 115, 35.7559, 12, 14, 25, 30, 3, 31.8866, 3.86938, 
112.199, 234, 115, 35.7559, 12, 14, 25, 30, 3, 31.8866, 3.86938, 
112.235, 233, 116, 35.7559, 12, 14, 25, 30, 3, 31.8866, 3.86938, 
112.268, 233, 116, 35.7559, 12, 14, 25, 30, 3, 31.8866, 3.86938, 
112.304, 233, 115, 37.5584, 12, 14, 25, 30, 3, 31.8866, 5.67181, 
112.341, 234, 115, 37.5584, 12, 14, 25, 30, 3, 31.8866, 5.67181, 
112.367, 234, 115, 37.5584, 12, 14, 25, 30, 3, 31.8866, 5.67181, 
112.402, 235, 115, 37.5584, 12, 14, 25, 30, 3, 31.8866, 5.67181, 
112.438, 234, 115, 37.5584, 12, 14, 25, 30, 3, 31.8866, 5.67181, 
112.472, 233, 115, 37.4844, 12, 14, 25, 30, 3, 31.8866, 5.59782, 
112.498, 234, 115, 37.4844, 12, 14, 25, 30, 3, 31.8866, 5.59782, 
112.534, 234, 115, 37.4844, 12, 14, 25, 30, 3, 31.8866, 5.59782, 
112.569, 234, 115, 37.4844, 12, 14, 25, 30, 3, 31.8866, 5.59782, 
112.605, 233, 115, 37.5685, 12, 14, 25, 30, 3, 31.8866, 5.68195, 
112.641, 234, 115, 37.5685, 12, 14, 25, 30, 3, 31.8866, 5.68195, 
112.669, 235, 115, 37.5685, 12, 14, 25, 30, 3, 31.8866, 5.68195, 
112.705, 235, 115, 37.5685, 12, 14, 25, 30, 3, 31.8866, 5.68195, 
112.733, 235, 115, 37.5685, 12, 14, 25, 30, 3, 31.8866, 5.68195, 
112.767, 234, 115, 38.218, 12, 14, 25, 30, 3, 32.0054, 6.21262, 
112.798, 235, 115, 38.218, 12, 14, 25, 30, 3, 32.0054, 6.21262, 
112.834, 234, 115, 39.1083, 12, 14, 25, 30, 3, 32.0054, 7.1029, 
112.868, 235, 115, 39.1083, 12, 14, 25, 30, 3, 32.0054, 7.1029, 
112.905, 234, 115, 38.372, 12, 14, 25, 30, 3, 32.0054, 6.36659, 
112.942, 235, 114, 38.372, 12, 14, 25, 30, 3, 32.0054, 6.36659, 
112.967, 236, 114, 38.372, 12, 14, 25, 30, 3, 32.0054, 6.36659, 
113.003, 236, 114, 38.372, 12, 14, 25, 30, 3, 32.0054, 6.36659, 
113.039, 236, 114, 38.372, 12, 14, 25, 30, 3, 32.0054, 6.36659, 
113.067, 235, 114, 39.2793, 12, 14, 25, 30, 3, 32.3157, 6.96355, 
113.098, 236, 114, 39.2793, 12, 14, 25, 30, 3, 32.3157, 6.96355, 
113.135, 236, 114, 39.2793, 12, 14, 25, 30, 3, 32.3157, 6.96355, 
113.169, 236, 114, 39.2793, 12, 14, 25, 30, 3, 32.3157, 6.96355, 
113.203, 235, 114, 39.2073, 12, 14, 25, 30, 3, 32.3157, 6.89154, 
113.239, 237, 114, 39.2073, 12, 14, 25, 30, 3, 32.3157, 6.89154, 
113.267, 237, 114, 39.2073, 12, 14, 25, 30, 3, 32.3157, 6.89154, 
113.299, 237, 114, 39.2073, 12, 14, 25, 30, 3, 32.3157, 6.89154, 
113.336, 236, 114, 39.2073, 12, 14, 25, 30, 3, 32.3157, 6.89154, 
113.373, 236, 114, 41.5448, 12, 14, 25, 30, 3, 32.4365, 9.10828, 
113.4, 236, 114, 41.5448, 12, 14, 25, 30, 3, 32.4365, 9.10828, 
113.438, 236, 114, 41.5448, 12, 14, 25, 30, 3, 32.4365, 9.10828, 
113.469, 236, 114, 41.5448, 12, 14, 25, 30, 3, 32.4365, 9.10828, 
113.503, 236, 114, 41.5448, 12, 14, 25, 30, 3, 32.4365, 9.10828, 
113.54, 236, 114, 41.7277, 12, 14, 25, 30, 3, 32.4365, 9.29113, 
113.566, 237, 114, 41.7277, 12, 14, 25, 30, 3, 32.4365, 9.29113, 
113.599, 237, 114, 41.7277, 12, 14, 25, 30, 3, 32.4365, 9.29113, 
113.635, 237, 114, 41.7277, 12, 14, 25, 30, 3, 32.4365, 9.29113, 
113.669, 237, 114, 41.7277, 12, 14, 25, 30, 3, 32.4365, 9.29113, 
113.702, 236, 114, 42.5026, 12, 14, 25, 30, 3, 32.4365, 10.0661, 
113.734, 237, 113, 42.5026, 12, 14, 25, 30, 3, 32.4365, 10.0661, 
113.767, 237, 113, 42.5026, 12, 14, 25, 30, 3, 32.4365, 10.0661, 
113.799, 237, 113, 42.5026, 12, 14, 25, 30, 3, 32.4365, 10.0661, 
113.839, 236, 113, 43.3626, 12, 14, 25, 30, 3, 32.6268, 10.7357, 
113.867, 237, 113, 43.3626, 12, 14, 25, 30, 3, 32.6268, 10.7357, 
113.902, 238, 113, 43.3626, 12, 14, 25, 30, 3, 32.6268, 10.7357, 
113.939, 238, 113, 43.3626, 12, 14, 25, 30, 3, 32.6268, 10.7357, 
113.971, 238, 113, 43.3626, 12, 14, 25, 30, 3, 32.6268, 10.7357, 
113.999, 237, 113, 44.089, 12, 14, 25, 30, 3, 32.7488, 11.3402, 
114.035, 238, 113, 44.089, 12, 14, 25, 30, 3, 32.7488, 11.3402, 
114.068, 237, 113, 44.1616, 12, 14, 25, 30, 3, 32.7488, 11.4128, 
114.098, 239, 113, 44.1616, 12, 14, 25, 30, 3, 32.7488, 11.4128, 
114.136, 238, 113, 44.9162, 12, 14, 25, 30, 3, 32.8716, 12.0446, 
114.167, 239, 113, 44.9162, 12, 14, 25, 30, 3, 32.8716, 12.0446, 
114.202, 239, 113, 44.9162, 12, 14, 25, 30, 3, 32.8716, 12.0446, 
114.237, 238, 113, 44.9162, 12, 14, 25, 30, 3, 32.8716, 12.0446, 
114.267, 238, 113, 44.9162, 12, 14, 25, 30, 3, 32.8716, 12.0446, 
114.299, 238, 113, 45.7464, 12, 14, 25, 30, 3, 32.8716, 12.8748, 
114.335, 238, 113, 45.7464, 12, 14, 25, 30, 3, 32.8716, 12.8748, 
114.366, 238, 113, 45.7464, 12, 14, 25, 30, 3, 32.8716, 12.8748, 
114.397, 238, 113, 45.7464, 12, 14, 25, 30, 3, 32.8716, 12.8748, 
114.435, 238, 113, 45.8302, 12, 14, 25, 30, 3, 32.8716, 12.9586, 
114.467, 239, 113, 45.8302, 12, 14, 25, 30, 3, 32.8716, 12.9586, 
114.502, 239, 112, 45.8302, 12, 14, 25, 30, 3, 32.8716, 12.9586, 
114.544, 239, 113, 45.8302, 12, 14, 25, 30, 3, 32.8716, 12.9586, 
114.569, 239, 112, 45.8302, 12, 14, 25, 30, 3, 32.8716, 12.9586, 
114.601, 238, 112, 48.0265, 12, 14, 25, 30, 3, 33.0618, 14.9646, 
114.634, 239, 112, 48.0265, 12, 14, 25, 30, 3, 33.0618, 14.9646, 
114.666, 239, 112, 48.0265, 12, 14, 25, 30, 3, 33.0618, 14.9646, 
114.698, 240, 112, 48.0265, 12, 14, 25, 30, 3, 33.0618, 14.9646, 
114.736, 239, 112, 47.4133, 12, 14, 25, 30, 3, 33.1858, 14.2275, 
114.768, 240, 112, 47.4133, 12, 14, 25, 30, 3, 33.1858, 14.2275, 
114.801, 240, 112, 47.4133, 12, 14, 25, 30, 3, 33.1858, 14.2275, 
114.837, 240, 112, 47.4133, 12, 14, 25, 30, 3, 33.1858, 14.2275, 
114.871, 240, 112, 47.4133, 12, 14, 25, 30, 3, 33.1858, 14.2275, 
114.899, 239, 112, 48.1916, 12, 14, 25, 30, 3, 33.1858, 15.0058, 
114.933, 240, 112, 48.1916, 12, 14, 25, 30, 3, 33.1858, 15.0058, 
114.966, 240, 112, 48.1916, 12, 14, 25, 30, 3, 33.1858, 15.0058, 
115.003, 240, 112, 48.1916, 12, 14, 25, 30, 3, 33.1858, 15.0058, 
115.037, 239, 112, 49.7362, 12, 14, 25, 30, 3, 33.1858, 16.5503, 
115.071, 240, 112, 49.7362, 12, 14, 25, 30, 3, 33.1858, 16.5503, 
115.099, 240, 112, 49.7362, 12, 14, 25, 30, 3, 33.1858, 16.5503, 
115.138, 240, 112, 49.7362, 12, 14, 25, 30, 3, 33.1858, 16.5503, 
115.17, 240, 112, 49.7362, 12, 14, 25, 30, 3, 33.1858, 16.5503, 
115.199, 239, 112, 49.8975, 12, 14, 25, 30, 3, 33.1858, 16.7116, 
115.238, 241, 112, 49.8975, 12, 14, 25, 30, 3, 33.1858, 16.7116, 
115.273, 240, 112, 50.7033, 12, 14, 25, 30, 3, 33.3106, 17.3926, 
115.302, 241, 112, 50.7033, 12, 14, 25, 30, 3, 33.3106, 17.3926, 
115.333, 240, 112, 50.7838, 12, 14, 25, 30, 3, 33.3106, 17.4732, 
115.369, 241, 112, 50.7838, 12, 14, 25, 30, 3, 33.3106, 17.4732, 
115.398, 241, 112, 50.7838, 12, 14, 25, 30, 3, 33.3106, 17.4732, 
115.435, 241, 112, 50.7838, 12, 14, 25, 30, 3, 33.3106, 17.4732, 
115.469, 241, 112, 50.7838, 12, 14, 25, 30, 3, 33.3106, 17.4732, 
115.499, 240, 112, 50.7927, 12, 14, 25, 30, 3, 33.3106, 17.4821, 
115.534, 242, 111, 50.7927, 12, 14, 25, 30, 3, 33.3106, 17.4821, 
115.57, 242, 111, 50.7927, 12, 14, 25, 30, 3, 33.3106, 17.4821, 
115.597, 242, 111, 50.7927, 12, 14, 25, 30, 3, 33.3106, 17.4821, 
115.635, 241, 111, 52.4298, 12, 14, 25, 30, 3, 33.6268, 18.803, 
115.667, 242, 111, 52.4298, 12, 14, 25, 30, 3, 33.6268, 18.803, 
115.7, 242, 111, 52.4298, 12, 14, 25, 30, 3, 33.6268, 18.803, 
115.736, 242, 112, 52.4298, 12, 14, 25, 30, 3, 33.6268, 18.803, 
115.768, 242, 112, 52.4298, 12, 14, 25, 30, 3, 33.6268, 18.803, 
115.798, 241, 111, 53.2724, 12, 14, 25, 30, 3, 33.6268, 19.6457, 
115.836, 242, 112, 53.2724, 12, 14, 25, 30, 3, 33.6268, 19.6457, 
115.87, 242, 112, 53.2724, 12, 14, 25, 30, 3, 33.6268, 19.6457, 
115.903, 242, 112, 53.2724, 12, 14, 25, 30, 3, 33.6268, 19.6457, 
115.933, 242, 112, 53.2724, 12, 14, 25, 30, 3, 33.6268, 19.6457, 
115.966, 241, 111, 53.365, 12, 14, 25, 30, 3, 33.6268, 19.7382, 
116, 243, 112, 53.365, 12, 14, 25, 30, 3, 33.6268, 19.7382, 
116.037, 243, 111, 53.365, 12, 14, 25, 30, 3, 33.6268, 19.7382, 
116.071, 243, 111, 53.365, 12, 14, 25, 30, 3, 33.6268, 19.7382, 
116.097, 243, 111, 53.365, 12, 14, 25, 30, 3, 33.6268, 19.7382, 
116.133, 242, 111, 54.0749, 12, 14, 25, 30, 3, 33.7536, 20.3213, 
116.166, 243, 111, 54.0749, 12, 14, 25, 30, 3, 33.7536, 20.3213, 
116.197, 244, 111, 54.0749, 12, 14, 25, 30, 3, 33.7536, 20.3213, 
116.233, 244, 111, 54.0749, 12, 14, 25, 30, 3, 33.7536, 20.3213, 
116.265, 243, 111, 55.97, 12, 14, 25, 30, 3, 33.8813, 22.0887, 
116.297, 244, 111, 55.97, 12, 14, 25, 30, 3, 33.8813, 22.0887, 
116.336, 244, 111, 55.97, 12, 14, 25, 30, 3, 33.8813, 22.0887, 
116.371, 244, 111, 55.97, 12, 14, 25, 30, 3, 33.8813, 22.0887, 
116.399, 245, 111, 55.97, 12, 14, 25, 30, 3, 33.8813, 22.0887, 
116.432, 244, 111, 55.893, 12, 14, 25, 30, 3, 34.0098, 21.8832, 
116.465, 245, 111, 55.893, 12, 14, 25, 30, 3, 34.0098, 21.8832, 
116.496, 244, 111, 55.9719, 12, 14, 25, 30, 3, 34.0098, 21.9621, 
116.54, 245, 111, 55.9719, 12, 14, 25, 30, 3, 34.0098, 21.9621, 
116.564, 244, 111, 55.9798, 12, 14, 25, 30, 3, 34.0098, 21.97, 
116.597, 245, 111, 55.9798, 12, 14, 25, 30, 3, 34.0098, 21.97, 
116.633, 244, 110, 55.9798, 12, 14, 25, 30, 3, 34.0098, 21.97, 
116.667, 244, 110, 55.9798, 12, 14, 25, 30, 3, 34.0098, 21.97, 
116.698, 244, 110, 55.9798, 12, 14, 25, 30, 3, 34.0098, 21.97, 
116.741, 244, 110, 56.5683, 12, 14, 25, 30, 3, 34.2005, 22.3678, 
116.769, 245, 110, 56.5683, 12, 14, 25, 30, 3, 34.2005, 22.3678, 
116.806, 245, 110, 56.5683, 12, 14, 25, 30, 3, 34.2005, 22.3678, 
116.837, 245, 110, 56.5683, 12, 14, 25, 30, 3, 34.2005, 22.3678, 
116.867, 244, 110, 57.6183, 12, 14, 25, 30, 3, 34.2005, 23.4178, 
116.898, 245, 110, 57.6183, 12, 14, 25, 30, 3, 34.2005, 23.4178, 
116.934, 245, 110, 57.6183, 12, 14, 25, 30, 3, 34.2005, 23.4178, 
116.969, 246, 110, 57.6183, 12, 14, 25, 30, 3, 34.2005, 23.4178, 
116.996, 246, 111, 57.6183, 12, 14, 25, 30, 3, 34.2005, 23.4178, 
117.032, 245, 110, 58.4375, 12, 14, 25, 30, 3, 34.3302, 24.1073, 
117.169, 246, 110, 58.4375, 12, 14, 25, 30, 3, 34.3302, 24.1073, 
117.202, 245, 110, 57.7011, 12, 14, 25, 30, 3, 34.3302, 23.3709, 
117.232, 246, 110, 57.7011, 12, 14, 25, 30, 3, 34.3302, 23.3709, 
117.267, 245, 110, 57.6275, 12, 14, 25, 30, 3, 34.3302, 23.2973, 
117.3, 246, 110, 57.6275, 12, 14, 25, 30, 3, 34.3302, 23.2973, 
117.332, 247, 111, 57.6275, 12, 14, 25, 30, 3, 34.3302, 23.2973, 
117.368, 246, 110, 57.6275, 12, 14, 25, 30, 3, 34.3302, 23.2973, 
117.396, 247, 110, 57.6275, 12, 14, 25, 30, 3, 34.3302, 23.2973, 
117.426, 246, 110, 59.1315, 12, 14, 25, 30, 3, 34.4608, 24.6707, 
117.46, 247, 110, 59.1315, 12, 14, 25, 30, 3, 34.4608, 24.6707, 
117.493, 247, 110, 59.1315, 12, 14, 25, 30, 3, 34.4608, 24.6707, 
117.525, 247, 110, 59.1315, 12, 14, 25, 30, 3, 34.4608, 24.6707, 
117.561, 246, 110, 59.2372, 12, 14, 25, 30, 3, 34.4608, 24.7764, 
